Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
41,7,41-7,f5,0.460000008,41-11,41-12,41-12,31.8650742,2335.52588,
41,8,41-8,Leaf,,,,,0.0297876354,15.0909595,
41,9,41-9,f1,3.54999995,41-13,41-14,41-14,0.255756646,66.5555954,
41,10,41-10,Leaf,,,,,0.0264956709,6.02293873,
41,11,41-11,Leaf,,,,,4.7851514e-05,2302.9021,
41,12,41-12,Leaf,,,,,-0.0293694027,32.6238708,
41,13,41-13,Leaf,,,,,-0.0033701288,53.8811836,
41,14,41-14,Leaf,,,,,0.00127536932,12.6744137,
42,0,42-0,f0,0.125661373,42-1,42-2,42-2,370.68634,2460.36108,
42,1,42-1,f0,-0.772193193,42-3,42-4,42-4,134.499725,1403.56641,
42,2,42-2,f0,0.84162128,42-5,42-6,42-6,84.665451,1056.7948,
42,3,42-3,f0,-1.08031929,42-7,42-8,42-8,11.4144897,393.581512,
42,4,42-4,f0,-0.176374152,42-9,42-10,42-10,12.6541748,1009.98486,
42,5,42-5,f0,0.358458757,42-11,42-12,42-12,7.35486984,666.313843,
42,6,42-6,f0,1.4757911,42-13,42-14,42-14,10.3442688,390.480957,
42,7,42-7,f3,0.0500000007,42-15,42-16,42-16,1.90132141,238.499466,
42,8,42-8,f3,0.0399999991,42-17,42-18,42-18,0.727787018,155.082047,
42,9,42-9,f2,0.00999999978,42-19,42-20,42-20,1.88360977,553.292297,
42,10,42-10,f2,-0.00999999978,42-21,42-22,42-22,2.45722604,456.692566,
42,11,42-11,f2,0.0299999993,42-23,42-24,42-24,1.94429994,292.309662,
42,12,42-12,f2,-0.0199999996,42-25,42-26,42-26,3.26974106,374.00415,
42,13,42-13,f0,1.12639117,42-27,42-28,42-28,1.11737823,239.302994,
42,14,42-14,f0,1.88079405,42-29,42-30,42-30,0.629104614,151.177979,
42,15,42-15,Leaf,,,,,-0.0299974792,233.315186,
42,16,42-16,Leaf,,,,,-0.00929247867,5.18429422,
42,17,42-17,Leaf,,,,,-0.018050801,145.838837,
42,18,42-18,Leaf,,,,,-0.0283093452,9.24321175,
42,19,42-19,Leaf,,,,,-0.00882612262,411.997253,
42,20,42-20,Leaf,,,,,-0.00475284131,141.295013,
42,21,42-21,Leaf,,,,,0.00460506137,59.1697159,
42,22,42-22,Leaf,,,,,-0.00190068234,397.522858,
42,23,42-23,Leaf,,,,,0.00348398881,274.783112,
42,24,42-24,Leaf,,,,,-0.00657914812,17.5265598,
42,25,42-25,Leaf,,,,,-0.00234456593,20.4313831,
42,26,42-26,Leaf,,,,,0.00989502389,353.572784,
42,27,42-27,Leaf,,,,,0.0176109839,126.215721,
42,28,42-28,Leaf,,,,,0.0224408321,113.087273,
42,29,42-29,Leaf,,,,,0.0270990077,78.7063675,
42,30,42-30,Leaf,,,,,0.0333144926,72.4716034,
43,0,43-0,f0,-0.1004337,43-1,43-2,43-2,347.15033,2449.86621,
43,1,43-1,f0,-0.95416522,43-3,43-4,43-4,89.4808807,1040.54541,
43,2,43-2,f0,0.91536504,43-5,43-6,43-6,109.391281,1409.32092,
43,3,43-3,f1,8.23333359,43-7,43-8,43-8,5.98768616,280.163757,
43,4,43-4,f0,-0.738846838,43-9,43-10,43-10,10.7886162,760.381653,
43,5,43-5,f0,0.358458757,43-11,43-12,43-12,19.3494396,1062.99695,
43,6,43-6,f0,1.55477357,43-13,43-14,43-14,8.11422729,346.323975,
43,7,43-7,f0,-1.34075499,43-15,43-16,43-16,1.51568604,228.051453,
43,8,43-8,f0,-1.03643334,43-17,43-18,43-18,1.76523209,52.1122971,
43,9,43-9,f1,9.53333378,43-19,43-20,43-20,1.51823807,123.971031,
43,10,43-10,f1,3.33333325,43-21,43-22,43-22,3.47492409,636.410645,
43,11,43-11,f2,-0.0799999982,43-23,43-24,43-24,3.70935273,647.059387,
43,12,43-12,f2,0.00999999978,43-25,43-26,43-26,2.53087616,415.937531,
43,13,43-13,f2,0.0199999996,43-27,43-28,43-28,1.85089111,217.949905,
43,14,43-14,f1,8.10000038,43-29,43-30,43-30,0.517913818,128.374069,
43,15,43-15,Leaf,,,,,-0.0323699452,134.441925,
43,16,43-16,Leaf,,,,,-0.0260096565,93.60952,
43,17,43-17,Leaf,,,,,-0.0214248728,37.2483444,
43,18,43-18,Leaf,,,,,-0.00839257799,14.8639498,
43,19,43-19,Leaf,,,,,-0.0132932058,82.3787842,
43,20,43-20,Leaf,,,,,-0.0208733659,41.592247,
43,21,43-21,Leaf,,,,,-0.0142040439,45.9912033,
43,22,43-22,Leaf,,,,,-0.00567436824,590.419434,
43,23,43-23,Leaf,,,,,0.0246136282,5.21275425,
43,24,43-24,Leaf,,,,,0.0013128526,641.846619,
43,25,43-25,Leaf,,,,,0.00833964162,302.284637,
43,26,43-26,Leaf,,,,,0.0136815039,113.652893,
43,27,43-27,Leaf,,,,,0.021390941,197.052216,
43,28,43-28,Leaf,,,,,0.0111138718,20.8976841,
43,29,43-29,Leaf,,,,,0.0310056731,119.514648,
43,30,43-30,Leaf,,,,,0.0187108312,8.85941982,
44,0,44-0,f0,0.0,44-1,44-2,44-2,343.059875,2441.04004,
44,1,44-1,f0,-0.84162122,44-3,44-4,44-4,115.976547,1191.39197,
44,2,44-2,f0,0.91536504,44-5,44-6,44-6,94.6471252,1249.64819,
44,3,44-3,f0,-1.34075499,44-7,44-8,44-8,6.98399353,334.416687,
44,4,44-4,f0,-0.612812936,44-9,44-10,44-10,10.0076847,856.97522,
44,5,44-5,f0,0.227544904,44-11,44-12,44-12,8.1907959,908.315308,
44,6,44-6,f0,1.55477357,44-13,44-14,44-14,7.55688477,341.332886,
44,7,44-7,f2,-0.00999999978,44-15,44-16,44-16,0.536224365,142.65715,
44,8,44-8,f0,-1.03643334,44-17,44-18,44-18,0.782264709,191.759552,
44,9,44-9,f2,-0.00999999978,44-19,44-20,44-20,4.01401901,151.805634,
44,10,44-10,f0,-0.176374152,44-21,44-22,44-22,2.61950016,705.169617,
44,11,44-11,f2,-0.0500000007,44-23,44-24,44-24,1.33027339,340.785797,
44,12,44-12,f0,0.674489737,44-25,44-26,44-26,3.62543106,567.52948,
44,13,44-13,f2,0.0199999996,44-27,44-28,44-28,1.46378326,210.062042,
44,14,44-14,f0,1.88079405,44-29,44-30,44-30,0.149780273,131.270859,
44,15,44-15,Leaf,,,,,-0.0184037313,7.44011879,
44,16,44-16,Leaf,,,,,-0.031961903,135.217026,
44,17,44-17,Leaf,,,,,-0.024568947,95.2836685,
44,18,44-18,Leaf,,,,,-0.0196046475,96.4758759,
44,19,44-19,Leaf,,,,,-0.0254548695,17.9583626,
44,20,44-20,Leaf,,,,,-0.0104066059,133.84726,
44,21,44-21,Leaf,,,,,-0.00526364893,443.402771,
44,22,44-22,Leaf,,,,,-0.001473248,261.766846,
44,23,44-23,Leaf,,,,,-0.0110058906,5.48617601,
44,24,44-24,Leaf,,,,,0.00274613802,335.299622,
44,25,44-25,Leaf,,,,,0.00703309942,435.24649,
44,26,44-26,Leaf,,,,,0.0127469273,132.28299,
44,27,44-27,Leaf,,,,,0.0217961557,190.433121,
44,28,44-28,Leaf,,,,,0.012090316,19.6289158,
44,29,44-29,Leaf,,,,,0.0272281095,60.5839157,
44,30,44-30,Leaf,,,,,0.0328791514,70.6869431,
45,0,45-0,f0,-0.612812936,45-1,45-2,45-2,305.316406,2425.96216,
45,1,45-1,f0,-1.03643334,45-3,45-4,45-4,27.3797302,476.065582,
45,2,45-2,f0,0.706302524,45-5,45-6,45-6,146.86647,1949.89648,
45,3,45-3,f3,0.0599999987,45-7,45-8,45-8,3.42221069,235.055969,
45,4,45-4,f2,-0.00999999978,45-9,45-10,45-10,1.63871765,241.009628,
45,5,45-5,f0,0.227544904,45-11,45-12,45-12,26.6604958,1510.79724,
45,6,45-6,f0,1.17498672,45-13,45-14,45-14,17.4328461,439.099335,
45,7,45-7,f0,-1.34075499,45-15,45-16,45-16,2.69604492,230.014099,
45,8,45-8,Leaf,,,,,-0.00364104868,5.04186726,
45,9,45-9,f0,-0.84162122,45-17,45-18,45-18,2.25187016,26.0002728,
45,10,45-10,f0,-0.84162122,45-19,45-20,45-20,3.54519272,215.009354,
45,11,45-11,f0,-0.150969222,45-21,45-22,45-22,8.32688522,1048.79407,
45,12,45-12,f0,0.358458757,45-23,45-24,45-24,2.734972,462.003174,
45,13,45-13,f0,0.91536504,45-25,45-26,45-26,1.15859985,207.684814,
45,14,45-14,f0,1.75068581,45-27,45-28,45-28,4.19299316,231.41452,
45,15,45-15,Leaf,,,,,-0.0323374532,138.976913,
45,16,45-16,Leaf,,,,,-0.0246426314,91.0371857,
45,17,45-17,Leaf,,,,,-0.0078173615,8.47625542,
45,18,45-18,Leaf,,,,,-0.0277200937,17.5240173,
45,19,45-19,Leaf,,,,,-0.0180583373,87.9639053,
45,20,45-20,Leaf,,,,,-0.0100468248,127.045448,
45,21,45-21,Leaf,,,,,-0.00481336843,478.391876,
45,22,45-22,Leaf,,,,,0.000549651857,570.402161,
45,23,45-23,Leaf,,,,,0.00345046865,154.243469,
45,24,45-24,Leaf,,,,,0.00837661326,307.759705,
45,25,45-25,Leaf,,,,,0.0115376813,104.600418,
45,26,45-26,Leaf,,,,,0.0163980331,103.084396,
45,27,45-27,Leaf,,,,,0.0226121955,144.474258,
45,28,45-28,Leaf,,,,,0.0316259228,86.9402542,
46,0,46-0,f0,0.0,46-1,46-2,46-2,306.322021,2407.58032,
46,1,46-1,f0,-0.84162122,46-3,46-4,46-4,106.421417,1178.83069,
46,2,46-2,f0,0.91536504,46-5,46-6,46-6,90.305603,1228.74951,
46,3,46-3,f0,-1.34075499,46-7,46-8,46-8,8.4490509,327.59021,
46,4,46-4,f0,-0.439913124,46-9,46-10,46-10,10.7276649,851.24054,
46,5,46-5,f0,0.358458757,46-11,46-12,46-12,9.96412659,898.50415,
46,6,46-6,f0,1.75068581,46-13,46-14,46-14,6.47492981,330.245361,
46,7,46-7,f1,8.41666698,46-15,46-16,46-16,0.266052246,139.399734,
46,8,46-8,f1,10.8166666,46-17,46-18,46-18,1.57239532,188.190475,
46,9,46-9,f1,4.13333321,46-19,46-20,46-20,6.471138,278.283295,
46,10,46-10,f2,0.0700000003,46-21,46-22,46-22,3.11342525,572.957214,
46,11,46-11,f2,0.0299999993,46-23,46-24,46-24,2.70126534,492.743042,
46,12,46-12,f2,-0.0199999996,46-25,46-26,46-26,2.08718872,405.761078,
46,13,46-13,f1,3.20000005,46-27,46-28,46-28,1.53330231,246.143326,
46,14,46-14,Leaf,,,,,0.0313156731,84.1020203,
46,15,46-15,Leaf,,,,,-0.0316770002,130.853348,
46,16,46-16,Leaf,,,,,-0.0200635716,8.54638004,
46,17,46-17,Leaf,,,,,-0.0221545305,162.277069,
46,18,46-18,Leaf,,,,,-0.0131973615,25.9134178,
46,19,46-19,Leaf,,,,,-0.0207629669,42.6796379,
46,20,46-20,Leaf,,,,,-0.00808599684,235.603653,
46,21,46-21,Leaf,,,,,-0.00268075592,567.660156,
46,22,46-22,Leaf,,,,,-0.0239239503,5.29709196,
46,23,46-23,Leaf,,,,,0.00324034761,465.476318,
46,24,46-24,Leaf,,,,,-0.00632478017,27.2667084,
46,25,46-25,Leaf,,,,,-0.00010680846,21.2060452,
46,26,46-26,Leaf,,,,,0.00955534633,384.555023,
46,27,46-27,Leaf,,,,,0.0262477919,54.3168945,
46,28,46-28,Leaf,,,,,0.019722579,191.826431,
47,0,47-0,f5,0.480000019,47-1,47-2,47-2,5.47254896,2396.55078,
47,1,47-1,f5,0.479999989,47-3,47-4,47-4,19.0077362,2311.68555,
47,2,47-2,f5,0.49000001,47-5,47-6,47-6,13.2739449,84.8653107,
47,3,47-3,f5,0.470000029,47-7,47-8,47-8,11.9565973,2294.79858,
47,4,47-4,Leaf,,,,,-0.0311022587,16.8869953,
47,5,47-5,Leaf,,,,,0.0286020692,19.3195648,
47,6,47-6,f2,0.00999999978,47-9,47-10,47-10,4.34157085,65.5457458,
47,7,47-7,f5,0.460000008,47-11,47-12,47-12,24.5157433,2282.06274,
47,8,47-8,Leaf,,,,,0.0278494563,12.7358713,
47,9,47-9,f1,1.38333333,47-13,47-14,47-14,0.20045495,60.2563248,
47,10,47-10,Leaf,,,,,0.0245622545,5.28941774,
47,11,47-11,Leaf,,,,,0.000130202985,2253.75635,
47,12,47-12,Leaf,,,,,-0.0274862032,28.3064117,
47,13,47-13,Leaf,,,,,0.000458076276,24.6830158,
47,14,47-14,Leaf,,,,,-0.00302432035,35.5733109,
48,0,48-0,f0,0.227544904,48-1,48-2,48-2,283.038116,2393.41113,
48,1,48-1,f0,-0.84162122,48-3,48-4,48-4,124.923836,1498.81873,
48,2,48-2,f0,1.0803194,48-5,48-6,48-6,54.8523865,894.592468,
48,3,48-3,f0,-1.34075499,48-7,48-8,48-8,9.70185852,317.612976,
48,4,48-4,f0,-0.227544993,48-9,48-10,48-10,13.6484604,1181.20569,
48,5,48-5,f0,0.643345416,48-11,48-12,48-12,7.23757172,636.349548,
48,6,48-6,f0,1.55477357,48-13,48-14,48-14,4.14750671,258.24292,
48,7,48-7,Leaf,,,,,-0.0309231766,133.02475,
48,8,48-8,f1,10.8166666,48-15,48-16,48-16,1.55090332,184.588226,
48,9,48-9,f1,3.9666667,48-17,48-18,48-18,6.22001839,526.676941,
48,10,48-10,f1,1.25,48-19,48-20,48-20,2.40849829,654.528809,
48,11,48-11,f1,14.666667,48-21,48-22,48-22,5.75233269,412.647919,
48,12,48-12,f3,0.0599999987,48-23,48-24,48-24,2.15996552,223.701614,
48,13,48-13,f2,0.0199999996,48-25,48-26,48-26,3.30384064,136.489532,
48,14,48-14,f1,3.33333325,48-27,48-28,48-28,0.488716125,121.753395,
48,15,48-15,Leaf,,,,,-0.0211107191,159.561234,
48,16,48-16,Leaf,,,,,-0.0121645816,25.0270042,
48,17,48-17,Leaf,,,,,-0.0159957781,61.2033501,
48,18,48-18,Leaf,,,,,-0.0058517037,465.473602,
48,19,48-19,Leaf,,,,,-0.0186009184,5.60310841,
48,20,48-20,Leaf,,,,,-0.000389319641,648.925659,
48,21,48-21,Leaf,,,,,0.00666290056,406.505951,
48,22,48-22,Leaf,,,,,-0.0205963422,6.14196968,
48,23,48-23,Leaf,,,,,0.0123639656,218.516693,
48,24,48-24,Leaf,,,,,0.0310950167,5.18492937,
48,25,48-25,Leaf,,,,,0.0224401299,124.938667,
48,26,48-26,Leaf,,,,,0.00514927972,11.5508652,
48,27,48-27,Leaf,,,,,0.0319684967,65.6363297,
48,28,48-28,Leaf,,,,,0.0255003329,56.1170654,
49,0,49-0,f0,0.125661373,49-1,49-2,49-2,271.419312,2388.16382,
49,1,49-1,f0,-0.738846838,49-3,49-4,49-4,105.389778,1359.90918,
49,2,49-2,f0,0.91536504,49-5,49-6,49-6,65.6327362,1028.25464,
49,3,49-3,f0,-1.34075499,49-7,49-8,49-8,14.5071259,380.847198,
49,4,49-4,f0,-0.279319078,49-9,49-10,49-10,7.31753445,979.062012,
49,5,49-5,f3,0.0700000003,49-11,49-12,49-12,6.46360588,705.512573,
49,6,49-6,f0,1.4757911,49-13,49-14,49-14,8.7563324,322.742035,
49,7,49-7,f0,-1.88079357,49-15,49-16,49-16,0.217376709,133.302155,
49,8,49-8,f0,-1.03643334,49-17,49-18,49-18,2.37996674,247.545059,
49,9,49-9,f1,10.4666662,49-19,49-20,49-20,4.29057693,396.618591,
49,10,49-10,f1,6.11666679,49-21,49-22,49-22,5.81182957,582.44342,
49,11,49-11,f1,14.666667,49-23,49-24,49-24,4.91042137,695.877747,
49,12,49-12,Leaf,,,,,0.0296519529,9.6347971,
49,13,49-13,f1,9.60000038,49-25,49-26,49-26,1.12810516,187.723969,
49,14,49-14,f0,1.75068581,49-27,49-28,49-28,0.733627319,135.018066,
49,15,49-15,Leaf,,,,,-0.0339651033,46.6614265,
49,16,49-16,Leaf,,,,,-0.027975617,86.6407242,
49,17,49-17,Leaf,,,,,-0.0218946002,90.5589218,
49,18,49-18,Leaf,,,,,-0.0153813399,156.986145,
49,19,49-19,Leaf,,,,,-0.00950823165,227.616592,
49,20,49-20,Leaf,,,,,-0.00317719975,169.002014,
49,21,49-21,Leaf,,,,,-0.00874368753,84.9997787,
49,22,49-22,Leaf,,,,,-0.000296914222,497.443634,
49,23,49-23,Leaf,,,,,0.00629477389,687.230103,
49,24,49-24,Leaf,,,,,-0.0153451031,8.64762878,
49,25,49-25,Leaf,,,,,0.0168716125,150.279312,
49,26,49-26,Leaf,,,,,0.0235050358,37.444664,
49,27,49-27,Leaf,,,,,0.0244404431,54.5988541,
49,28,49-28,Leaf,,,,,0.031118162,80.4192047,
50,0,50-0,f0,-0.412463129,50-1,50-2,50-2,245.884537,2379.27686,
50,1,50-1,f0,-0.91536504,50-3,50-4,50-4,47.0896454,620.06012,
50,2,50-2,f0,0.706302524,50-5,50-6,50-6,112.365753,1759.21667,
50,3,50-3,f0,-1.34075499,50-7,50-8,50-8,5.94880676,269.109528,
50,4,50-4,f1,4.13333321,50-9,50-10,50-10,6.69994354,350.950592,
50,5,50-5,f0,0.227544904,50-11,50-12,50-12,17.7537231,1338.22363,
50,6,50-6,f0,1.4757911,50-13,50-14,50-14,14.710907,420.993134,
50,7,50-7,f2,-0.00999999978,50-15,50-16,50-16,0.58442688,129.483139,
50,8,50-8,f1,10.5333338,50-17,50-18,50-18,2.50436401,139.626389,
50,9,50-9,f2,0.00999999978,50-19,50-20,50-20,1.56959534,53.0327263,
50,10,50-10,f1,5.7166667,50-21,50-22,50-22,4.21262932,297.917877,
50,11,50-11,f2,0.0700000003,50-23,50-24,50-24,4.77373981,882.535583,
50,12,50-12,f1,14.666667,50-25,50-26,50-26,4.68530273,455.688019,
50,13,50-13,f0,1.0803194,50-27,50-28,50-28,3.59344482,289.660522,
50,14,50-14,f1,9.41666698,50-29,50-30,50-30,1.54314423,131.332611,
50,15,50-15,Leaf,,,,,-0.0175333302,7.41438055,
50,16,50-16,Leaf,,,,,-0.031083025,122.068756,
50,17,50-17,Leaf,,,,,-0.0225800779,121.863747,
50,18,50-18,Leaf,,,,,-0.00971778296,17.7626457,
50,19,50-19,Leaf,,,,,-0.0219722893,38.1280975,
50,20,50-20,Leaf,,,,,-0.00950961933,14.9046307,
50,21,50-21,Leaf,,,,,0.00172440172,41.1117477,
50,22,50-22,Leaf,,,,,-0.00857837033,256.806122,
50,23,50-23,Leaf,,,,,-0.000820589892,876.776001,
50,24,50-24,Leaf,,,,,-0.0261315312,5.75958824,
50,25,50-25,Leaf,,,,,0.00664748298,449.292419,
50,26,50-26,Leaf,,,,,-0.017537836,6.3955946,
50,27,50-27,Leaf,,,,,0.0123972557,169.773666,
50,28,50-28,Leaf,,,,,0.0193979125,119.886864,
50,29,50-29,Leaf,,,,,0.0283111949,125.482376,
50,30,50-30,Leaf,,,,,0.0101469159,5.85023355,
51,0,51-0,f0,0.279319078,51-1,51-2,51-2,242.1996,2350.16724,
51,1,51-1,f0,-0.738846838,51-3,51-4,51-4,118.706505,1547.77625,
51,2,51-2,f0,1.0803194,51-5,51-6,51-6,43.3983002,802.390869,
51,3,51-3,f0,-1.03643334,51-7,51-8,51-8,14.0399323,365.384979,
51,4,51-4,f0,-0.125661373,51-9,51-10,51-10,9.42396164,1182.39136,
51,5,51-5,f0,0.643345416,51-11,51-12,51-12,9.44074249,559.073425,
51,6,51-6,f0,1.75068581,51-13,51-14,51-14,5.90307617,243.317444,
51,7,51-7,f3,0.0500000007,51-15,51-16,51-16,2.43084717,214.203232,
51,8,51-8,f1,1.45000005,51-17,51-18,51-18,1.6070137,151.181732,
51,9,51-9,f1,2.61666656,51-19,51-20,51-20,2.53850937,588.254272,
51,10,51-10,f3,0.0900000036,51-21,51-22,51-22,2.42284322,594.137024,
51,11,51-11,f2,0.0299999993,51-23,51-24,51-24,4.79314423,339.478973,
51,12,51-12,f3,0.00999999978,51-25,51-26,51-26,3.13544083,219.594467,
51,13,51-13,f2,0.0199999996,51-27,51-28,51-28,2.17219543,166.897385,
51,14,51-14,Leaf,,,,,0.0310117528,76.4200592,
51,15,51-15,Leaf,,,,,-0.0273795519,208.417725,
51,16,51-16,Leaf,,,,,-0.00635588728,5.78550291,
51,17,51-17,Leaf,,,,,-0.0295353048,6.12034655,
51,18,51-18,Leaf,,,,,-0.0138920555,145.061386,
51,19,51-19,Leaf,,,,,-0.0131342988,32.0605431,
51,20,51-20,Leaf,,,,,-0.00453126011,556.193726,
51,21,51-21,Leaf,,,,,0.000124087528,588.197937,
51,22,51-22,Leaf,,,,,0.0179555044,5.93909645,
51,23,51-23,Leaf,,,,,0.00646256329,318.772552,
51,24,51-24,Leaf,,,,,-0.00815715641,20.706419,
51,25,51-25,Leaf,,,,,0.00949217938,100.689873,
51,26,51-26,Leaf,,,,,0.016881844,118.904587,
51,27,51-27,Leaf,,,,,0.0215358082,152.638687,
51,28,51-28,Leaf,,,,,0.00846392009,14.258688,
52,0,52-0,f0,-0.176374152,52-1,52-2,52-2,243.844208,2363.28711,
52,1,52-1,f0,-0.84162122,52-3,52-4,52-4,66.4235535,887.352478,
52,2,52-2,f0,0.91536504,52-5,52-6,52-6,96.1106644,1475.93457,
52,3,52-3,f0,-1.34075499,52-7,52-8,52-8,7.15560913,299.729156,
52,4,52-4,f0,-0.612812936,52-9,52-10,52-10,2.84498978,587.623352,
52,5,52-5,f0,0.279319078,52-11,52-12,52-12,16.9359684,1164.86084,
52,6,52-6,f0,1.55477357,52-13,52-14,52-14,7.70457458,311.073792,
52,7,52-7,f2,-0.00999999978,52-15,52-16,52-16,0.712219238,121.951447,
52,8,52-8,f0,-1.03643334,52-17,52-18,52-18,1.1658783,177.77771,
52,9,52-9,f2,-0.00999999978,52-19,52-20,52-20,6.04526329,142.298141,
52,10,52-10,f3,0.00999999978,52-21,52-22,52-22,1.18065357,445.325165,
52,11,52-11,f3,0.00999999978,52-23,52-24,52-24,3.21159482,668.88501,
52,12,52-12,f0,0.643345416,52-25,52-26,52-26,2.5923996,495.97583,
52,13,52-13,f2,0.0199999996,52-27,52-28,52-28,3.24375153,198.076981,
52,14,52-14,f0,1.88079405,52-29,52-30,52-30,0.30015564,112.996796,
52,15,52-15,Leaf,,,,,-0.0158721004,6.76374483,
52,16,52-16,Leaf,,,,,-0.0302823279,115.187706,
52,17,52-17,Leaf,,,,,-0.0225708969,87.5895996,
52,18,52-18,Leaf,,,,,-0.0169108361,90.1881104,
52,19,52-19,Leaf,,,,,-0.026472792,17.2063046,
52,20,52-20,Leaf,,,,,-0.00780409528,125.091843,
52,21,52-21,Leaf,,,,,-0.00705631357,199.011505,
52,22,52-22,Leaf,,,,,-0.00391534902,246.313675,
52,23,52-23,Leaf,,,,,0.0026874037,300.978149,
52,24,52-24,Leaf,,,,,-0.00148485438,367.90686,
52,25,52-25,Leaf,,,,,0.00624025613,345.366821,
52,26,52-26,Leaf,,,,,0.0110033853,150.608994,
52,27,52-27,Leaf,,,,,0.0197301134,179.809692,
52,28,52-28,Leaf,,,,,0.00604674593,18.267292,
52,29,52-29,Leaf,,,,,0.0250717606,52.1950531,
52,30,52-30,Leaf,,,,,0.0312254354,60.8017426,
53,0,53-0,f0,-0.305480808,53-1,53-2,53-2,224.458054,2346.41162,
53,1,53-1,f0,-1.03643334,53-3,53-4,53-4,50.2599792,727.738464,
53,2,53-2,f0,0.84162128,53-5,53-6,53-6,93.7375717,1618.6731,
53,3,53-3,f0,-1.34075499,53-7,53-8,53-8,3.96357727,208.124893,
53,4,53-4,f0,-0.612812936,53-9,53-10,53-10,6.97819519,519.613586,
53,5,53-5,f0,0.227544904,53-11,53-12,53-12,13.4187145,1273.82727,
53,6,53-6,f0,1.75068581,53-13,53-14,53-14,9.23843384,344.845795,
53,7,53-7,f1,8.46666622,53-15,53-16,53-16,0.641792297,121.332336,
53,8,53-8,f1,8.16666698,53-17,53-18,53-18,0.59727478,86.7925491,
53,9,53-9,f1,3.45000005,53-19,53-20,53-20,4.3470726,236.636749,
53,10,53-10,f1,13.4499998,53-21,53-22,53-22,4.36269093,282.976837,
53,11,53-11,f2,0.0700000003,53-23,53-24,53-24,3.09298444,755.536377,
53,12,53-12,f3,0.0299999993,53-25,53-26,53-26,2.71038437,518.290894,
53,13,53-13,f1,12.416667,53-27,53-28,53-28,1.78105927,270.739746,
53,14,53-14,Leaf,,,,,0.0297994427,74.1060562,
53,15,53-15,Leaf,,,,,-0.030371828,114.074791,
53,16,53-16,Leaf,,,,,-0.0166430473,7.25755024,
53,17,53-17,Leaf,,,,,-0.0225028656,61.1333923,
53,18,53-18,Leaf,,,,,-0.0153422924,25.6591549,
53,19,53-19,Leaf,,,,,-0.0225767642,32.201107,
53,20,53-20,Leaf,,,,,-0.0106516965,204.435638,
53,21,53-21,Leaf,,,,,-0.00665037986,252.428116,
53,22,53-22,Leaf,,,,,0.00522259017,30.5487309,
53,23,53-23,Leaf,,,,,0.000326825335,750.203918,
53,24,53-24,Leaf,,,,,-0.0207278766,5.33244133,
53,25,53-25,Leaf,,,,,0.00717452727,461.558655,
53,26,53-26,Leaf,,,,,0.00022278649,56.732254,
53,27,53-27,Leaf,,,,,0.0180837903,261.360046,
53,28,53-28,Leaf,,,,,0.00424444722,9.37969875,
54,0,54-0,f0,0.253347158,54-1,54-2,54-2,225.467834,2330.66772,
54,1,54-1,f0,-0.84162122,54-3,54-4,54-4,106.336876,1501.17017,
54,2,54-2,f0,1.0803194,54-5,54-6,54-6,39.9001465,829.497559,
54,3,54-3,f0,-1.34075499,54-7,54-8,54-8,8.9176178,292.418823,
54,4,54-4,f0,-0.176374152,54-9,54-10,54-10,11.0811758,1208.75134,
54,5,54-5,f0,0.524400473,54-11,54-12,54-12,4.03948212,593.221741,
54,6,54-6,f0,1.75068581,54-13,54-14,54-14,6.23339844,236.275864,
54,7,54-7,f2,-0.00999999978,54-15,54-16,54-16,0.0556106567,119.833969,
54,8,54-8,f0,-1.03643334,54-17,54-18,54-18,1.29053497,172.584854,
54,9,54-9,f0,-0.524400473,54-19,54-20,54-20,2.95108032,584.555542,
54,10,54-10,f3,0.0500000007,54-21,54-22,54-22,2.77250099,624.195862,
54,11,54-11,f2,0.0299999993,54-23,54-24,54-24,1.85109806,284.895996,
54,12,54-12,f3,0.0599999987,54-25,54-26,54-26,1.91132736,308.325714,
54,13,54-13,f2,0.0199999996,54-27,54-28,54-28,2.71708679,164.086899,
54,14,54-14,Leaf,,,,,0.0307700038,72.1889648,
54,15,54-15,Leaf,,,,,-0.0181745347,6.21809578,
54,16,54-16,Leaf,,,,,-0.0296703279,113.615875,
54,17,54-17,Leaf,,,,,-0.0211430676,84.9217148,
54,18,54-18,Leaf,,,,,-0.0152925085,87.6631393,
54,19,54-19,Leaf,,,,,-0.00860269833,202.712585,
54,20,54-20,Leaf,,,,,-0.00410632603,381.842957,
54,21,54-21,Leaf,,,,,0.000437864393,604.362,
54,22,54-22,Leaf,,,,,-0.010692778,19.8338509,
54,23,54-23,Leaf,,,,,0.00666308356,267.225189,
54,24,54-24,Leaf,,,,,-0.0032123595,17.6708183,
54,25,54-25,Leaf,,,,,0.0106078405,301.364502,
54,26,54-26,Leaf,,,,,0.0260162726,6.96120405,
54,27,54-27,Leaf,,,,,0.0209681783,149.525726,
54,28,54-28,Leaf,,,,,0.00679397443,14.5611639,
55,0,55-0,f0,-0.439913124,55-1,55-2,55-2,203.424713,2326.13184,
55,1,55-1,f0,-1.03643334,55-3,55-4,55-4,39.6316071,564.907104,
55,2,55-2,f0,0.84162128,55-5,55-6,55-6,90.0006256,1761.22461,
55,3,55-3,f0,-1.75068605,55-7,55-8,55-8,2.60256958,200.689713,
55,4,55-4,f1,3.45000005,55-9,55-10,55-10,4.46381378,364.217377,
