tte_bucket,momentum_bucket,momentum_bucket_start_cents,momentum_bucket_end_cents_exclusive,sample_size,best_model,best_log_loss,Standard Gaussian,Student-T df=5,Student-T df=3,Momentum-Adjusted Gaussian,Machine Learning (Logistic Regression),XGBoost,LightGBM,CatBoost,PySR (Symbolic Regression)
12,-30c,-30,-29,5,CatBoost,0.6770882175427058,1.4799125953534615,1.3473204866338724,1.2829568328642362,1.617071781407794,1.1922538246032524,0.8323828651490264,0.7290008146460273,0.6770882175427058,1.3181509917267014
12,-29c,-29,-28,1,Momentum-Adjusted Gaussian,0.06187540229138055,0.08338160699542134,0.11596133316245656,0.13619055399996255,0.06187540229138055,0.12959373134108848,0.2956752859021,0.40446019917009923,0.39694405141337924,0.11207227944278866
12,-28c,-28,-27,5,Machine Learning (Logistic Regression),0.4810654556094896,0.5111861059094316,0.5198739273742202,0.5253169293234459,0.5148001437484512,0.4810654556094896,0.5498064580935543,0.495511231963052,0.538982917370648,0.5295620078924552
12,-27c,-27,-26,1,Momentum-Adjusted Gaussian,0.13926207469844942,0.1625189365100861,0.19085818692285797,0.20838418309973797,0.13926207469844942,0.23078655035726173,0.39717294852412593,0.3972320234509142,0.46274740143320725,0.23603471366324622
12,-26c,-26,-25,2,Machine Learning (Logistic Regression),0.3444333962563396,0.3748587698085917,0.39030316122491693,0.3999718773157581,0.3778305468069555,0.3444333962563396,0.6097395139441251,0.7026962071671543,0.6235499310654684,0.4452344444968014
12,-25c,-25,-24,7,Machine Learning (Logistic Regression),0.29115064991911577,0.3364731377685578,0.3546722063146001,0.3659928690139324,0.3398295469975571,0.29115064991911577,0.39827957159639343,0.3299526936339326,0.3892565345600659,0.3743407945372551
12,-24c,-24,-23,7,LightGBM,0.7253681550841401,0.868325976257119,0.8535447450597784,0.8448305349866599,0.8776187673968364,0.8989758812436845,0.7556716889978118,0.7253681550841401,0.7530053329687575,0.8081186416066072
12,-23c,-23,-22,3,Momentum-Adjusted Gaussian,0.2009169590863891,0.207714541341571,0.23307414035203244,0.2488118075991261,0.2009169590863891,0.21120933173924236,0.33501811821355426,0.2796007619997382,0.31813950870067187,0.2849279622409438
12,-22c,-22,-21,8,LightGBM,0.7082192618387133,0.9399609618116331,0.8981834372377833,0.8768247045697698,0.9867734205386607,0.8638915778991691,0.7830085677089842,0.7082192618387133,0.708641197239212,0.8631095795983714
12,-21c,-21,-20,7,PySR (Symbolic Regression),0.6316878841313402,0.6447565456746878,0.6439284011991787,0.6436565656295935,0.6439242113796497,0.66379826318645,0.6460735309252248,0.6723787932135715,0.6524117761294422,0.6316878841313402
12,-20c,-20,-19,7,XGBoost,0.7059170733590298,0.8073056715431691,0.7877789323817466,0.7773066286727381,0.8325470752755898,0.7790005904528767,0.7059170733590298,0.7252025757576054,0.720728926443372,0.7660807503857371
12,-19c,-19,-18,12,Standard Gaussian,0.5232113126113938,0.5232113126113938,0.5234224838803024,0.5248355194016524,0.5265764921007493,0.5276683004494344,0.5600357407808149,0.5549357258643063,0.5609545263931898,0.5300453649336815
12,-18c,-18,-17,8,LightGBM,0.7757443134961675,0.9140133446018677,0.8989935563282697,0.8899104199382147,0.9433788363549485,0.8370943054951689,0.8102918553601854,0.7757443134961675,0.8073746918268982,0.8409317459733625
12,-17c,-17,-16,14,XGBoost,0.6933529879188367,0.7436765716948609,0.7346965058767153,0.7297110777606903,0.7532989690970915,0.745088890648946,0.6933529879188367,0.7637102462006655,0.6969940544760386,0.7080523576676178
12,-16c,-16,-15,16,LightGBM,0.6446678859611893,0.6825702414971768,0.6748981516837065,0.6712847757324961,0.6891096348542955,0.6912797202534733,0.6747474456610423,0.6446678859611893,0.6659698737638919,0.6645891590821156
12,-15c,-15,-14,16,Machine Learning (Logistic Regression),0.6309619318082889,0.6529487622584587,0.6514358214175497,0.6507839686887001,0.663852769890908,0.6309619318082889,0.6359557067023609,0.6440708711003547,0.6342434989726069,0.652373201543553
12,-14c,-14,-13,28,Machine Learning (Logistic Regression),0.6036250713446404,0.6513398134044962,0.6477603598003687,0.6462437968920999,0.6720350161592616,0.6036250713446404,0.6184639865753158,0.608137923138335,0.620610559220003,0.6263744932379437
12,-13c,-13,-12,29,XGBoost,0.6194188882217996,0.6506272957458618,0.6448884731818826,0.6422842720442626,0.6660524341183304,0.6304754029030475,0.6194188882217996,0.626185064548931,0.6215072747379345,0.6435432620885024
12,-12c,-12,-11,37,Machine Learning (Logistic Regression),0.5873948998041985,0.6151098805862937,0.6155478064793487,0.6161848256070747,0.6284890334146062,0.5873948998041985,0.601660436778327,0.5995743161878526,0.5933538557722309,0.6113302278204283
12,-11c,-11,-10,53,Momentum-Adjusted Gaussian,0.5193031944219705,0.524857594238834,0.532176388498622,0.5368368595901604,0.5193031944219705,0.5365849813333275,0.533246018711853,0.5351771113917521,0.5419577532309341,0.5424611404418409
12,-10c,-10,-9,73,XGBoost,0.6700166935224107,0.6889751656083799,0.678445332033599,0.6738994682224099,0.7038420012406925,0.68629714370397,0.6700166935224107,0.6846275969503967,0.6729322077084481,0.7009138079343041
12,-9c,-9,-8,93,PySR (Symbolic Regression),0.6495625072482307,0.661564710388634,0.6576271990534885,0.6558402102564225,0.6638630407024743,0.6698269873162909,0.6609657387932475,0.6594206291508496,0.6624701232238641,0.6495625072482307
12,-8c,-8,-7,144,LightGBM,0.6821024921574586,0.7050558140998452,0.696946275378003,0.6928311244271698,0.7035615125910559,0.7146943185776515,0.6895851035292733,0.6821024921574586,0.6832681603193611,0.6876437509259412
12,-7c,-7,-6,196,LightGBM,0.596958426130512,0.610373027282983,0.6105941826721195,0.6112546660940092,0.6108701997458221,0.6094177368023157,0.6053502267811889,0.596958426130512,0.6039644145251027,0.6129428038617909
12,-6c,-6,-5,347,LightGBM,0.6068858127183498,0.6191932664586197,0.6184114649414947,0.6185399837398411,0.619112860837457,0.619646979904612,0.6161931305281072,0.6068858127183498,0.6138367939385792,0.6248270439550822
12,-5c,-5,-4,578,LightGBM,0.6389252121558102,0.6439232568915932,0.641719342605388,0.6409473377301669,0.6479810428409007,0.6460368808640055,0.6413366483847663,0.6389252121558102,0.639560233928656,0.643085212952993
12,-4c,-4,-3,1531,LightGBM,0.6082968867255006,0.6126668137129003,0.6143814177580947,0.61567181066023,0.6151923176435378,0.6107763703435851,0.6117485726780005,0.6082968867255006,0.6117436039072255,0.6202976481982314
12,-3c,-3,-2,4548,LightGBM,0.6240072768118725,0.6255272083534196,0.6258104919662885,0.6263318427052949,0.6270697397021817,0.6257950816050089,0.6249955153742422,0.6240072768118725,0.624981704139258,0.6308376580065834
12,-2c,-2,-1,10993,LightGBM,0.6136010945686355,0.6160806165787338,0.6166771446625069,0.6174168437016937,0.6173381024675886,0.616010537082933,0.615010195056196,0.6136010945686355,0.6148195270914895,0.6213045808805895
12,-1c,-1,0,29155,LightGBM,0.6103679145854648,0.6136975546437897,0.6141235561795158,0.6148147921289755,0.6153737518178934,0.6137914869881665,0.612160765027693,0.6103679145854648,0.6117936884255455,0.6175068506534389
12,+0c,0,1,84964,LightGBM,0.6044789730210101,0.6092287394182248,0.6095122901336626,0.6101969352732987,0.6092287394182248,0.6096229078849688,0.6077621389758127,0.6044789730210101,0.6072803839837715,0.6133860399940564
12,+1c,1,2,29282,LightGBM,0.6069151937787506,0.6102223934237156,0.6109322969083216,0.6117864599952852,0.6104858799682101,0.6099553948917945,0.6087381015950721,0.6069151937787506,0.6084499909874669,0.6153163404557991
12,+2c,2,3,10675,LightGBM,0.6204157508290021,0.6234610680634295,0.6234047172403451,0.62380487997616,0.6241803429777046,0.6234921000589516,0.6217400433654909,0.6204157508290021,0.6216829996159383,0.6272364494402694
12,+3c,3,4,4507,LightGBM,0.6242719508922354,0.6269522109716137,0.6272592090375679,0.6277737063901379,0.6281117980227847,0.627167522564664,0.6256489501475142,0.6242719508922354,0.625414520876564,0.630873234683405
12,+4c,4,5,1548,LightGBM,0.6194441762260822,0.621291165289888,0.6219513435723166,0.6226756910283076,0.6227382035606988,0.62112108467702,0.6209420036904538,0.6194441762260822,0.620749089688721,0.626695280770555
12,+5c,5,6,607,LightGBM,0.6182948085366922,0.6289191315983896,0.6280125725474349,0.6280043231289476,0.6342305309637036,0.6260629838656405,0.6244759500142911,0.6182948085366922,0.6243952530895192,0.6357490112071092
12,+6c,6,7,337,LightGBM,0.5956518079228328,0.6116086819933955,0.6110464060352453,0.6114688868219718,0.6172408579163964,0.6072330360815853,0.601020406747685,0.5956518079228328,0.6022393928614,0.6234200444438635
12,+7c,7,8,182,LightGBM,0.6385334427548548,0.7081129064504939,0.6959847585025639,0.6906140623734885,0.7296272741666286,0.6938116013457067,0.665890212898877,0.6385334427548548,0.6656387145834122,0.7096920296541098
12,+8c,8,9,106,LightGBM,0.6446939558162239,0.6778587856084191,0.670681549992152,0.6674789165669898,0.6796333281109694,0.6904054551244693,0.664601874152276,0.6446939558162239,0.6611338161959399,0.6692387882263312
12,+9c,9,10,76,LightGBM,0.6563385085001667,0.7613594224810287,0.7350852356727223,0.7250820909335233,0.775788420062168,0.746161731707194,0.676620706405363,0.6563385085001667,0.6848274199546531,0.7733021368346104
12,+10c,10,11,59,PySR (Symbolic Regression),0.634650255378912,0.6403462040559491,0.6394749216893753,0.6392454392180382,0.6399663167442912,0.6506793650709848,0.6433684602700397,0.6453544307631771,0.639218072803044,0.634650255378912
12,+11c,11,12,51,LightGBM,0.6530269598517634,0.7006531408770994,0.6880372314065488,0.6832194235925939,0.7250538205489698,0.6935505930851249,0.6638764932816694,0.6530269598517634,0.6652159182734106,0.7245223222014036
12,+12c,12,13,36,LightGBM,0.6878476618093902,0.7547572689678528,0.7289249059430786,0.7189557285142683,0.7667409420588691,0.7747115227983064,0.7031566670319136,0.6878476618093902,0.7044901742021525,0.7643687009299875
12,+13c,13,14,23,PySR (Symbolic Regression),0.6289619987012707,0.6362652333994604,0.6361823316024475,0.6364418219735815,0.6289896663341213,0.6781874385957728,0.6715853331788042,0.648788187417141,0.6706901044296373,0.6289619987012707
12,+14c,14,15,26,CatBoost,0.6752988267570197,0.701674490704148,0.6906225334265591,0.6856164035538392,0.7069948314741266,0.7239522368079913,0.6844222082147097,0.6933152900541404,0.6752988267570197,0.6980811685553415
12,+15c,15,16,20,CatBoost,0.6948717853407056,0.7475565495467126,0.7325195152018117,0.7249510069959928,0.7595610053391301,0.7493125754960344,0.712011632784037,0.7198171271787592,0.6948717853407056,0.7164670265024532
12,+16c,16,17,12,Machine Learning (Logistic Regression),0.558711597792478,0.6187729521086542,0.6205357402872539,0.6217752741942094,0.6365311509609176,0.558711597792478,0.5990423013014304,0.6056336258213552,0.5949295236923692,0.6269109970139682
12,+17c,17,18,15,LightGBM,0.56683996331177,0.6475788081757388,0.6403386544898216,0.6371715420568765,0.6465559544901924,0.6894008784591836,0.6111297330891297,0.56683996331177,0.5991908204782521,0.6441914730235926
12,+18c,18,19,10,Machine Learning (Logistic Regression),0.428796489872931,0.45977583255460247,0.47108895495184616,0.478263702255817,0.46514536942085566,0.428796489872931,0.483080327582669,0.4546900325504507,0.5125289510327791,0.4828191914884353
12,+19c,19,20,10,LightGBM,0.5506102182217836,0.7297166506751264,0.7193567116660096,0.7139831036890548,0.7532277823399811,0.6616817317339607,0.6419143429539238,0.5506102182217836,0.619226444076231,0.7163634012840616
12,+20c,20,21,10,PySR (Symbolic Regression),0.7194044118714119,0.7689826688473265,0.75778783323286,0.7514540425974591,0.7801295808426016,0.7590234526456351,0.7549320811987892,0.8272072820070828,0.7745258568317743,0.7194044118714119
12,+21c,21,22,5,CatBoost,0.9390627562278736,1.2029200165344922,1.1393569892046398,1.1055505728766417,1.2597980273222,1.0719465890799835,0.9485005702992322,1.0680572233048164,0.9390627562278736,1.0399422021822835
12,+22c,22,23,6,PySR (Symbolic Regression),0.7357815357614217,0.7622241619507188,0.7560802750291072,0.7524314276376204,0.7655115085964432,0.7889702004302367,0.7954625549013133,0.8225763506385771,0.7826151249940004,0.7357815357614217
12,+23c,23,24,5,XGBoost,0.9165091810201396,1.7292670709090516,1.522794819046883,1.4376295507792272,1.9248078918810827,1.2686122329335974,0.9165091810201396,0.9232140206919419,0.9269031917080189,1.755808351069294
12,+24c,24,25,1,Machine Learning (Logistic Regression),0.9550222989605174,1.3470736846463913,1.294006469193877,1.2626684416717748,1.4271163935139313,0.9550222989605174,1.1233335312693178,1.0453649285813624,1.09886293725981,1.1557430884080222
12,+25c,25,26,4,Momentum-Adjusted Gaussian,0.405967173895211,0.4179879437066642,0.43151107014880086,0.4399591151362875,0.405967173895211,0.522658061851946,0.4560362348195208,0.42631452049673085,0.4309751226221054,0.4748344301923706
12,+26c,26,27,4,LightGBM,0.4003130754110137,0.47563527097060165,0.4861754366873967,0.49277366092424546,0.4744240456698569,0.5229625834449285,0.4831544092255088,0.4003130754110137,0.49726659643698656,0.5216275594018558
12,+27c,27,28,6,Machine Learning (Logistic Regression),0.33038945293974664,0.34554860524875686,0.36419488227007896,0.375726837965064,0.34461890764389586,0.33038945293974664,0.537724326957756,0.4793816876251755,0.5757504929500593,0.3791211451927394
12,+28c,28,29,2,CatBoost,0.8381119627706257,1.1389462445631526,1.1044202506699423,1.0839766307983314,1.156823023883192,1.1678102975060283,0.909557840480181,0.9000196659209382,0.8381119627706257,1.003744471239158
12,+29c,29,30,5,LightGBM,0.5778370277789076,0.9776568017787757,0.9012644608540222,0.8676133879821318,1.0574308331692932,0.8511258980437064,0.6080006596650425,0.5778370277789076,0.6520361115393014,0.9828546992291356
12,+30c,30,31,3,LightGBM,0.685600971429658,1.0111862194440357,0.9695985132305239,0.9471077270894326,1.0579196459399636,0.8363292102475025,0.7227111331893029,0.685600971429658,0.6877584399561675,0.9288082908560641
12,+31c,31,32,2,Machine Learning (Logistic Regression),0.5460394123118106,0.9321650771859843,0.9080920558689827,0.894152794243986,0.9902507915944794,0.5460394123118106,0.6989539009228928,0.7409738886062804,0.6367833883149387,0.8617638483570909
12,+32c,32,33,1,Machine Learning (Logistic Regression),0.2843682955610735,0.5798184909954676,0.5851018664703824,0.5884088676943035,0.6161861341808158,0.2843682955610735,0.4306775498016593,0.3964602639970019,0.47038569434183225,0.6172925432554799
12,+33c,33,34,2,Momentum-Adjusted Gaussian,0.12577150142301893,0.14879885630695766,0.17694110670059307,0.19455065560375995,0.12577150142301893,0.3190571155345946,0.6733731606313844,0.4900075309460478,0.6271387601364666,0.18589166632731963
12,+34c,34,35,1,Machine Learning (Logistic Regression),0.9123735760224982,1.5141276025832864,1.4378043416275865,1.3938153827141337,1.6094377671477893,0.9123735760224982,0.9647382057094274,1.0505310356739233,0.9239948374353346,1.2787179605220969
12,+36c,36,37,1,CatBoost,0.36588665571231427,0.4307829527722363,0.4430481644182509,0.4507477723922751,0.4004776028492047,0.8588136155844981,0.3989335505999587,0.37933126729135763,0.36588665571231427,0.49065678636803334
12,+37c,37,38,2,Machine Learning (Logistic Regression),0.5536582224941593,0.6636355672428187,0.6625371572790375,0.6620321105157219,0.6812889756917808,0.5536582224941593,0.6105831268074804,0.6588482078458819,0.637882221640941,0.6467962270692496
12,+38c,38,39,1,Machine Learning (Logistic Regression),0.49194894372180736,0.9942522604563763,0.9762280965612959,0.9651759668792864,1.0498221095975167,0.49194894372180736,0.8665061926186444,0.9250822111021345,0.8347825101806732,0.9090848358587359
12,+39c,39,40,1,CatBoost,0.5432849721244215,0.7339691974319424,0.7319484545898337,0.7306907901843537,0.6931472029116873,1.40777324856503,0.612311916887157,0.6267144106026116,0.5432849721244215,0.7151860990357499
12,+40c,40,41,1,Machine Learning (Logistic Regression),0.21301362995523565,0.5447271528330139,0.5516104761665126,0.5559233510490315,0.5798184710385554,0.21301362995523565,0.4561747579021324,0.47444789279051247,0.5068446233431562,0.5909500775839078
12,+41c,41,42,3,CatBoost,0.4250982373867447,0.5189484813685138,0.5271315706598084,0.5322668528719093,0.512310401461541,0.7267246991758926,0.46207666260626756,0.4946760780243009,0.4250982373867447,0.560424995733273
12,+42c,42,43,1,LightGBM,0.38939679599599136,0.5447272042163286,0.5516105240854382,0.5559233975243111,0.5108256523265501,1.1601171178430307,0.4489418416567681,0.38939679599599136,0.5180841120224945,0.5791700750059261
12,+43c,43,44,2,CatBoost,0.5125074897741868,2.171402859890916,1.95778227100493,1.8484780257934377,2.3665016465858715,1.222301007495247,0.5638184480824302,0.582909635366658,0.5125074897741868,1.8658202525424354
12,+44c,44,45,2,Momentum-Adjusted Gaussian,0.32275024579646727,0.35079131079207637,0.3673585939444667,0.37773860485032706,0.32275024579646727,0.8451930483705675,0.34156982908319267,0.38481724344096935,0.35867852256431154,0.4219182346177409
12,+45c,45,46,2,CatBoost,0.5625924901290662,0.6377343995583057,0.6402847887085369,0.6418836551886306,0.6413276589994945,0.7609333463778292,0.566959649413942,0.6417194491584011,0.5625924901290662,0.6531164321244096
12,+46c,46,47,1,CatBoost,0.327482349359725,0.5276327865332945,0.5352992094860988,0.5401048905528777,0.4942963655411393,1.2118147789466842,0.3842285170881391,0.4359440473231,0.327482349359725,0.5663105901561892
12,+47c,47,48,1,CatBoost,0.2716760068398617,0.44628712498016154,0.45778878886430446,0.4650085465867416,0.41551546631340786,1.08317709988806,0.2992639452171017,0.3001458924688964,0.2716760068398617,0.5031394763599897
12,+57c,57,58,1,XGBoost,0.15223795938312318,0.3011050798964309,0.3204396242965081,0.33253735819485314,0.2744368337416178,0.9635468322289003,0.15223795938312318,0.2739806283424561,0.24368380274140178,0.37807882173519536
12,+58c,58,59,1,Machine Learning (Logistic Regression),0.4695373113177746,1.3470736846463913,1.294006469193877,1.2626684416717748,1.4271163935139313,0.4695373113177746,1.8384134510176706,1.422632403392678,1.475978164702549,1.1557430884080222
12,+62c,62,63,1,Machine Learning (Logistic Regression),0.428000274716082,1.3470736846463913,1.294006469193877,1.2626684416717748,1.4271163935139313,0.428000274716082,1.47951772010197,1.1178304066865419,1.2157111812653512,1.1557430884080222
12,+63c,63,64,1,XGBoost,0.1553821942717282,0.328504027235607,0.3462264159075317,0.35733074058167397,0.30110505472555116,1.1419731447008836,0.1553821942717282,0.2966679935489137,0.1851190965651634,0.4033622931368864
11,-55c,-55,-54,3,CatBoost,0.3894266854067612,1.2615765987192613,1.1827688859961205,1.142115985880235,1.3369681894071341,1.0120834577387787,0.4577803187552387,0.5369610871584661,0.3894266854067612,1.1210603946963966
11,-48c,-48,-47,1,Machine Learning (Logistic Regression),0.531159673268318,0.9942522604563763,0.9762280965612959,0.9651759668792861,1.0498221095975167,0.531159673268318,0.7780036480575749,0.8718999793903767,0.6541532881939303,0.8929279773885712
11,-41c,-41,-40,1,CatBoost,0.5797621022552015,0.7550225234052059,0.7519222527576221,0.7499944679166575,0.713349830401559,1.2865415671370837,0.7477533995431165,0.744453748648054,0.5797621022552015,0.743519800089197
11,-39c,-39,-38,2,CatBoost,0.5606312307834098,0.7240848519825756,0.7225347166587837,0.7215708242383014,0.6836381493339527,1.2147839930744235,0.5612601728232378,0.8152773321618256,0.5606312307834098,0.721625479865088
11,-38c,-38,-37,1,CatBoost,0.492708165094721,1.4696759519183977,1.399984086451336,1.359543488478926,1.5606477262677163,1.032037275246244,0.5481069431630706,0.5559117799731366,0.492708165094721,1.2228688150017863
11,-37c,-37,-36,2,Momentum-Adjusted Gaussian,0.25959693324340305,0.28599602531969814,0.3066585626302024,0.3195209202435695,0.25959693324340305,0.4752316740950771,0.47852775626657373,0.4391410858863942,0.5607595953252179,0.36481407994595616
11,-36c,-36,-35,1,Machine Learning (Logistic Regression),0.36350991722122233,0.653926504086446,0.6557954334723047,0.6569622908280209,0.6931472178128489,0.36350991722122233,0.3886769561696113,0.37098477061691354,0.45969830156646413,0.6588206546348624
11,-35c,-35,-34,3,XGBoost,0.5001202661291346,0.8120388342161556,0.8045766129974545,0.8000214702669876,0.832186094548066,0.7350455551487878,0.5001202661291346,0.6076228031031309,0.561933035932228,0.7722946294274378
11,-34c,-34,-33,3,Machine Learning (Logistic Regression),0.29670157494072064,0.41249148334219016,0.4265017018756619,0.43522935704408866,0.42726821250920954,0.29670157494072064,0.5075959594207103,0.5058737293948251,0.5858576843020783,0.4667877694826688
11,-33c,-33,-32,2,Machine Learning (Logistic Regression),0.41925800667293345,0.6848169606292462,0.6843399033324117,0.6840952921818566,0.726217081477897,0.41925800667293345,0.578903976235013,0.5545144486954243,0.5913899405850523,0.6758011678343597
11,-32c,-32,-31,2,XGBoost,0.6101312937868191,0.7803238542641197,0.7756096993181942,0.7726947661997176,0.7374534917109685,1.1952241056663353,0.6101312937868191,0.8382410096299708,0.6625002428852895,0.7607687911984421
11,-31c,-31,-30,3,CatBoost,0.7828460236305895,1.3233939521530973,1.2601178122931407,1.2249359440033436,1.3737545262105681,1.245382439786519,0.8093650112718541,0.8165017016735518,0.7828460236305895,1.1395858026590802
11,-30c,-30,-29,2,LightGBM,0.6021178862026806,1.072790670563867,1.047337749130594,1.0319348865868054,1.1336089712198634,0.7635925919845422,0.6754677626552381,0.6021178862026806,0.6615823376771632,0.9464442900128853
11,-29c,-29,-28,1,Momentum-Adjusted Gaussian,0.08338161104464993,0.10536051731351088,0.13708691001649212,0.15669676206459673,0.08338161104464993,0.1590075690736932,0.41584807151950914,0.3081405426280614,0.4492317092451263,0.1519207207685715
11,-28c,-28,-27,3,XGBoost,0.6359278973514859,0.9532911739708677,0.9379023963921455,0.9284591888422806,0.9025667332959267,1.3623057655722166,0.6359278973514859,0.7389303234912473,0.656111454295721,0.8808482038008165
11,-27c,-27,-26,5,LightGBM,0.5283809032218724,0.7287806262277264,0.719595622610234,0.7146907169754053,0.719608381096581,0.8559018049171648,0.5438162059757801,0.5283809032218724,0.5456882447953796,0.6744295933479636
11,-26c,-26,-25,3,XGBoost,0.5680496530308201,0.7559163619267489,0.7519171332736163,0.7494754048413953,0.7362465764124533,0.9316479213769281,0.5680496530308201,0.6838928065540241,0.6311950248959164,0.7377124064245026
11,-25c,-25,-24,7,XGBoost,0.4468511911526343,0.6862866919704257,0.6783033314709259,0.6743123829298346,0.6973418564021087,0.695663929218366,0.4468511911526343,0.5083259054379913,0.4985997546451049,0.6480342608861577
11,-24c,-24,-23,2,Machine Learning (Logistic Regression),0.22209952544401562,0.35159873833850885,0.36818908678539025,0.37857790823837545,0.38049890258952945,0.22209952544401562,0.2786697162568358,0.28532049219181527,0.2779075643273275,0.4217545318228908
11,-23c,-23,-22,4,Momentum-Adjusted Gaussian,0.46478502898413754,0.49957640003213993,0.5085524982419181,0.514187313098042,0.46478502898413754,0.6733834766487538,0.590541023178119,0.5572530738003252,0.6088099843664038,0.5157836064959525
11,-22c,-22,-21,7,Machine Learning (Logistic Regression),0.5134868484520292,0.6103023494639866,0.6130736738268929,0.6151123091349234,0.6335288278632998,0.5134868484520292,0.6470879366864913,0.6119756518046913,0.5697389925360722,0.5962577374771064
11,-21c,-21,-20,2,Machine Learning (Logistic Regression),0.3657094057737271,0.396373276394407,0.4106238909213291,0.4195537353953542,0.39925385121329443,0.3657094057737271,0.47915746841763296,0.4304962890352153,0.4611029512864786,0.46436492050155675
11,-20c,-20,-19,5,XGBoost,0.769400754404131,1.0449390510733458,1.0061532929871375,0.9844582043621447,1.0954707433794997,0.9517795250897203,0.769400754404131,0.8452355791760588,0.8133705147973433,0.934257744733429
11,-19c,-19,-18,9,LightGBM,0.7476382876012199,0.8110296367311169,0.7967569604780289,0.788706158409717,0.8219657438608735,0.7984466967840317,0.7851121174563436,0.7476382876012199,0.7607783285290157,0.7506696424261405
11,-18c,-18,-17,10,Machine Learning (Logistic Regression),0.37961279406849113,0.4113943348900325,0.42526995596508027,0.4339428091409827,0.4183509591398503,0.37961279406849113,0.44064390429197964,0.4589072800774524,0.43542271195770466,0.46948580757064756
11,-17c,-17,-16,10,LightGBM,0.5078879107671179,0.5973573715420528,0.595250815292433,0.5948191622678058,0.6198297444472146,0.5358030319614023,0.5425262779431195,0.5078879107671179,0.5380449786167445,0.5832624148626788
11,-16c,-16,-15,13,Machine Learning (Logistic Regression),0.4979154662854834,0.5033862163746107,0.5096362174571201,0.5138709573263797,0.504623392129946,0.4979154662854834,0.5295305591208086,0.5295987821671162,0.5286745720570107,0.5198698320137664
11,-15c,-15,-14,14,Momentum-Adjusted Gaussian,0.6027860506813422,0.6065774109588188,0.6056079910334817,0.6056539709349597,0.6027860506813422,0.6308784875894815,0.6199916369176257,0.6121499590494793,0.6218164391398396,0.6125334628005978
11,-14c,-14,-13,18,Machine Learning (Logistic Regression),0.5157906820014532,0.5407022941358645,0.5448372258937365,0.5477699824367034,0.5525886059529094,0.5157906820014532,0.5341174351587612,0.5243939127348061,0.5281768430154048,0.5566719572261816
11,-13c,-13,-12,24,Momentum-Adjusted Gaussian,0.5431780163968001,0.5494326655940357,0.5520483439322937,0.5543252083091913,0.5431780163968001,0.5776833939537703,0.5568809870626988,0.5554203416866912,0.5703356936946152,0.5770244553669849
11,-12c,-12,-11,33,XGBoost,0.7301313120448413,0.7680782510188298,0.7541970986674867,0.7468782152612761,0.7826172669889259,0.7698978398476715,0.7301313120448413,0.731478073031131,0.7329024254313788,0.7337650231852829
11,-11c,-11,-10,50,CatBoost,0.6206734630511697,0.6302400889373715,0.629589436479906,0.6295876351852712,0.6380299488026303,0.6245645149888867,0.6235719214810601,0.6207978422893268,0.6206734630511697,0.6289717342757656
11,-10c,-10,-9,57,LightGBM,0.6203663176878728,0.6332899339843473,0.6317567659773177,0.631295914837054,0.6367901585683051,0.6353213149737338,0.6290629766635675,0.6203663176878728,0.6297511592235973,0.6247012403692104
11,-9c,-9,-8,86,LightGBM,0.6137152554213593,0.6210357513244975,0.6204477932411772,0.620608171152981,0.6272723178074507,0.6178295061988646,0.6175168902071141,0.6137152554213593,0.6187850132201502,0.6186316672253451
11,-8c,-8,-7,123,CatBoost,0.6166443080787124,0.6319415843764775,0.6281559584359382,0.6266598510983824,0.6388358318506971,0.6281129179834097,0.6216567680082995,0.616808408781926,0.6166443080787124,0.6295224233244515
11,-7c,-7,-6,148,CatBoost,0.5798681357158554,0.5872297267180682,0.588176007802585,0.589236801896432,0.5927348285428775,0.5828843898865079,0.5814542828180215,0.5822096637774868,0.5798681357158554,0.5921721807702299
11,-6c,-6,-5,349,CatBoost,0.5863152395260556,0.5942122445423883,0.594639940314061,0.5954660758767136,0.5996420956847744,0.5909996632591196,0.586618197694017,0.5867816694374229,0.5863152395260556,0.6008545392736074
11,-5c,-5,-4,540,LightGBM,0.6061629229862163,0.6091455735572799,0.6094108490285146,0.6100227309946001,0.6114526918729949,0.6092579391555544,0.607697889336944,0.6061629229862163,0.6072224413898114,0.6110565326836227
11,-4c,-4,-3,1369,LightGBM,0.6097739667998169,0.6168573851090657,0.6166844332424126,0.6170613070996386,0.6193937708106245,0.6162340527056321,0.6146207024323449,0.6097739667998169,0.6147739627955667,0.6196414633189089
11,-3c,-3,-2,3998,LightGBM,0.6096240987775045,0.6109593879812654,0.611390846641009,0.6121047370587427,0.6122368432350892,0.6116462387635334,0.6103411313356424,0.6096240987775045,0.6103495490890737,0.6163717610602203
11,-2c,-2,-1,9594,LightGBM,0.5984651954231744,0.6001455900920111,0.6006949724599643,0.6015605482236583,0.6021281214824896,0.6000991012596578,0.5996733104397184,0.5984651954231744,0.5993713466880575,0.6049113835623252
11,-1c,-1,0,26402,LightGBM,0.5936541618296804,0.5961859003112905,0.5963696295862112,0.5971057049607738,0.5985379386934009,0.5967045540709157,0.5951751507034049,0.5936541618296804,0.5950335086421775,0.59952030010366
11,+0c,0,1,77590,LightGBM,0.5810865079334361,0.5846103233995139,0.585291661507642,0.5863587008877821,0.5846103233995139,0.5849691183718625,0.5835674017404918,0.5810865079334361,0.5833724695007,0.5890009329971172
