tte_bucket,probability_bucket,probability_bucket_start_cents,probability_bucket_end_cents,sample_size,best_model,best_log_loss,Standard Gaussian,Student-T df=5,Student-T df=3,Momentum-Adjusted Gaussian,Machine Learning (Logistic Regression),XGBoost,LightGBM,CatBoost,PySR (Symbolic Regression)
7,60-65c,60,65,14,PySR (Symbolic Regression),0.7102799783830941,0.7254607615486195,0.7221209272992122,0.720142969408199,0.7298418763665968,0.7314262244666976,0.7319296226882239,0.7132666257619749,0.7417260458091779,0.7102799783830941
7,65-70c,65,70,9,LightGBM,0.5319967382348756,0.5702231126033525,0.5736343476404439,0.5759557016884194,0.5739547681618555,0.5605814058521519,0.5424757418149692,0.5319967382348756,0.5549814103525007,0.5908738496821362
7,70-75c,70,75,13,CatBoost,0.46452798438469595,0.4797580164838748,0.48755076247698054,0.4926530800505517,0.4650033152793667,0.4742175296348839,0.4661159432202219,0.4734341929020281,0.46452798438469595,0.5165669928130411
7,75-80c,75,80,12,Machine Learning (Logistic Regression),0.4326913892338983,0.444972706770047,0.4532193071237564,0.458776793485777,0.456553632524581,0.4326913892338983,0.46860431113565265,0.4679008870895021,0.44998710940027303,0.47381704793062146
7,80-85c,80,85,13,Machine Learning (Logistic Regression),0.43056517744629275,0.43655770385682363,0.44120926484685535,0.44516674361114017,0.44122059790336393,0.43056517744629275,0.46019409047596826,0.4584534089149774,0.43744731429380007,0.4556340177848797
7,85-90c,85,90,14,Student-T df=5,0.42019357921690187,0.42315433044478085,0.42019357921690187,0.421189801173616,0.4266122714015347,0.4248074568844987,0.4244647900229076,0.42738936477724515,0.4276269314535388,0.4268335467607697
7,90-95c,90,95,13,PySR (Symbolic Regression),0.25053697500155125,0.2559254834835838,0.2666926118646074,0.27569681082472486,0.2560346717267469,0.2574579509355611,0.2624629188812191,0.27759140879599464,0.26432578432448134,0.25053697500155125
7,95-100c,95,100,12,PySR (Symbolic Regression),0.013051975732943673,0.03396698239651254,0.0646986729251358,0.08494940161709723,0.03396698239651254,0.037144177173194175,0.034617691220210176,0.04430753015388537,0.05059243433867689,0.013051975732943673
6,0-5c,0,5,12,PySR (Symbolic Regression),0.010050335853501452,0.03310268726748196,0.06348485312399421,0.08361800173106465,0.02975602779100417,0.03396769139127744,0.02493450538386037,0.03213973086767096,0.03433883609302491,0.010050335853501452
6,5-10c,5,10,11,PySR (Symbolic Regression),0.2561896982807839,0.2800996592593093,0.2845024067012201,0.29069369124750444,0.261917971447718,0.29045675786995157,0.27794051325410146,0.2939930925777101,0.28881344583927143,0.2561896982807839
6,10-15c,10,15,15,PySR (Symbolic Regression),0.5956520463744341,0.6417236434592585,0.6141630426338519,0.6019850935350827,0.67425802287305,0.6730301974078251,0.6291544075558336,0.7189943413892863,0.6482567117778243,0.5956520463744341
6,15-20c,15,20,14,Machine Learning (Logistic Regression),0.2688864655283235,0.2858005925993381,0.30385042860099,0.3154354642115825,0.2972918978110831,0.2688864655283235,0.2786519293353562,0.28774145392854933,0.2754695444089407,0.33020259597952234
6,20-25c,20,25,5,Machine Learning (Logistic Regression),0.5173570377985102,0.5233351522462948,0.5229414853720022,0.5237184914022699,0.5444072545500178,0.5173570377985102,0.5782888546421535,0.5846994940938404,0.5475451578438131,0.534289015065418
6,25-30c,25,30,12,PySR (Symbolic Regression),0.6820509151724806,0.7096729481207992,0.7020341508752596,0.6978376987471466,0.7134347528475581,0.7262619860812105,0.6872376168613782,0.7021697944241022,0.6956749059323771,0.6820509151724806
6,30-35c,30,35,10,Machine Learning (Logistic Regression),0.3569911506756013,0.3888418535065349,0.40326554734976117,0.41231698876941963,0.3832605710454126,0.3569911506756013,0.4348868277462807,0.4565110495510469,0.41749061513387203,0.45839006528056164
6,35-40c,35,40,8,Machine Learning (Logistic Regression),0.49112570622518603,0.5175419324296948,0.5253116341267217,0.5302149049226186,0.5324999950764617,0.49112570622518603,0.5384695518386471,0.5577127823792909,0.5400713054263896,0.5587201796120473
6,40-45c,40,45,10,Machine Learning (Logistic Regression),0.610131748961287,0.6272501978782115,0.6300258490870314,0.6317821641599224,0.644776633154589,0.610131748961287,0.630072071647425,0.6356118085324053,0.6429434772537446,0.6431223025855257
6,45-50c,45,50,8,LightGBM,0.6266720352662756,0.6624624422251562,0.6638771031852145,0.6647630492757506,0.6474297029913734,0.6644994163466826,0.6322143277385115,0.6266720352662756,0.6376828046764986,0.6709712115153129
6,50-55c,50,55,7,Momentum-Adjusted Gaussian,0.646973007315487,0.6570197570691647,0.6587318183726631,0.6598013377874862,0.646973007315487,0.6616347610323368,0.6624759961620816,0.6647322545747036,0.6726363604224957,0.6663269284841962
6,55-60c,55,60,10,Machine Learning (Logistic Regression),0.6406499921312014,0.6435664631648066,0.6455443876350857,0.6468020913277758,0.6451773497053348,0.6406499921312014,0.655178104026664,0.6584174032024157,0.6467623377074128,0.6550307641269033
6,60-65c,60,65,9,PySR (Symbolic Regression),0.699234744501154,0.7092150881883684,0.7067664288216565,0.7053376854402551,0.7229761750265886,0.7072517619435726,0.7519814025236378,0.7484836940147122,0.73377735257844,0.699234744501154
6,65-70c,65,70,9,Machine Learning (Logistic Regression),0.5459399425397264,0.5581266956660155,0.5626207655879986,0.5655787061107185,0.5686649034447674,0.5459399425397264,0.5460803814406385,0.5675184162538858,0.5544590200455063,0.5821029470538935
6,70-75c,70,75,16,CatBoost,0.6127347726105111,0.624503457687563,0.6231345383222106,0.6226664142800343,0.6168542650936484,0.6299107303884224,0.6223808582166033,0.6280858367989948,0.6127347726105111,0.6238980737599407
6,75-80c,75,80,10,Momentum-Adjusted Gaussian,0.49483586550486935,0.505705806390784,0.5082265785043122,0.5105298984808433,0.49483586550486935,0.5085269144846738,0.5032888949407134,0.5044783372225571,0.5065152891549032,0.5208316933681946
6,80-85c,80,85,19,PySR (Symbolic Regression),0.5971977652325932,0.619819471585655,0.6056360829516542,0.5991968970589326,0.6185999356250779,0.6301689466926073,0.6385485021873203,0.611526635936642,0.6188743278263734,0.5971977652325932
6,85-90c,85,90,15,Student-T df=3,0.5161336070382949,0.5357587144835668,0.5213973091654583,0.5161336070382949,0.5404656676347968,0.5411204052691753,0.5421675927511214,0.5309364031192667,0.5545890726912456,0.5229306139954684
6,90-95c,90,95,23,PySR (Symbolic Regression),0.27744647331797495,0.28344630640613816,0.29008820309021355,0.2970935465691663,0.28836085272782086,0.2846647837714975,0.2866642422664349,0.2946689854752345,0.29212924949389996,0.27744647331797495
6,95-100c,95,100,12,PySR (Symbolic Regression),0.017554435552107006,0.0314912725562537,0.06059058770974093,0.0802860830706207,0.03151031515347366,0.035124327256098535,0.041439621901753355,0.05272040900029353,0.052037662642983845,0.017554435552107006
5,0-5c,0,5,21,PySR (Symbolic Regression),0.010050335853501452,0.02905927535210724,0.058630799367254266,0.07852952461167753,0.02568115735447715,0.030583704047701304,0.02113044108253915,0.029191679112944097,0.030315166492537567,0.010050335853501452
5,5-10c,5,10,21,XGBoost,0.18274833630324433,0.18898283324090867,0.205093970480513,0.2173306326149029,0.20282462209740407,0.1858346783592388,0.18274833630324433,0.1988851294277248,0.19423928812612606,0.18407549617345417
5,10-15c,10,15,21,PySR (Symbolic Regression),0.4061344720351863,0.4068694060279253,0.4061872866375717,0.40830172064481196,0.42515664644357265,0.40709255084730644,0.4593685149014534,0.44474313273246224,0.4367284813466929,0.4061344720351863
5,15-20c,15,20,17,PySR (Symbolic Regression),0.5275834029716486,0.539524356955762,0.5347653045304614,0.5333671985024714,0.5465430814467712,0.5484928566490278,0.5538449043236902,0.5595200611881883,0.5482882151449439,0.5275834029716486
5,20-25c,20,25,21,XGBoost,0.45362708019474307,0.4778085231383135,0.48288923293956476,0.48664778081288484,0.4714105044218628,0.4778399731545499,0.45362708019474307,0.4572556045568309,0.45564785500098165,0.49713254360290243
5,25-30c,25,30,11,PySR (Symbolic Regression),0.648377387038983,0.6622987880280159,0.6580380005488728,0.6558562479056368,0.6579919900317026,0.6780174118877467,0.6537319706776717,0.6576426146308605,0.6576233233317542,0.648377387038983
5,30-35c,30,35,6,Machine Learning (Logistic Regression),0.6179795311544107,0.6218312644290971,0.6228391052992187,0.6236418521193194,0.6270871056771572,0.6179795311544107,0.6361371996433465,0.673139045072201,0.6390198781983986,0.6282001292479578
5,35-40c,35,40,11,Machine Learning (Logistic Regression),0.6535823489467985,0.6590757530275458,0.6592426614238918,0.6594380034685319,0.6679703444254254,0.6535823489467985,0.6631680015727757,0.6803138975229343,0.6694014336871645,0.6621197261759207
5,40-45c,40,45,8,PySR (Symbolic Regression),0.7620145771704144,0.7930140452676833,0.7872634656086559,0.7837250730146301,0.7794575388033488,0.8249345731211026,0.7936094856284609,0.827857662463231,0.7803988047667254,0.7620145771704144
5,45-50c,45,50,5,CatBoost,0.6674031331147792,0.6868908341311348,0.687116488171988,0.6872612727653346,0.6721518069294418,0.6933238936713356,0.6868926217580673,0.6678785744329053,0.6674031331147792,0.6883878544581592
5,50-55c,50,55,12,LightGBM,0.6701386418469152,0.6995106721351233,0.6991364765624714,0.6989065793572405,0.6930165602925453,0.7034772923141687,0.6934027480637152,0.6701386418469152,0.6942624209056573,0.6975781057302101
5,55-60c,55,60,13,Momentum-Adjusted Gaussian,0.5867838566443356,0.6017448534425236,0.605831673383367,0.6084008693216908,0.5867838566443356,0.6021686174552286,0.5911490000741495,0.599553395778609,0.5872107097989967,0.6246694850509436
5,60-65c,60,65,1,LightGBM,0.46878097539727165,0.5108255840295616,0.5192670725840132,0.5245606932461697,0.47803576320941493,0.5169960892992648,0.5199017181859961,0.46878097539727165,0.4780718828315863,0.5568429088401599
5,65-70c,65,70,12,LightGBM,0.5433957406095637,0.5842307212679784,0.5871491394978096,0.5891436925077013,0.5722961780337211,0.5875865877837175,0.5661474174804425,0.5433957406095637,0.5671322051317084,0.6016653326331108
5,70-75c,70,75,18,Machine Learning (Logistic Regression),0.5266805400219987,0.5333998369980958,0.5377995479388004,0.5408389865888172,0.5422332622942578,0.5266805400219987,0.5562159934550095,0.5582632735555115,0.5352694535138454,0.5551091319343509
5,75-80c,75,80,12,PySR (Symbolic Regression),0.6411168758506716,0.6629674224287941,0.6545856089766849,0.6503389192509458,0.6626282874740557,0.6744822789751934,0.6606885590258972,0.6524081487319316,0.6505111661154911,0.6411168758506716
5,80-85c,80,85,12,PySR (Symbolic Regression),0.8313469042364959,0.9313020820045286,0.8926712583883477,0.8718218305521206,0.9218253143816783,0.9660111722885429,0.9462898000251426,0.9197219610366442,0.9278350766488885,0.8313469042364959
5,85-90c,85,90,19,Momentum-Adjusted Gaussian,0.4374645675549528,0.4516864327002501,0.4458846312259831,0.44532170389967723,0.4374645675549528,0.4579684056878376,0.46026829764043137,0.45182911490815725,0.4609304230612142,0.4509719388411377
5,90-95c,90,95,19,Student-T df=3,0.45015720451634406,0.4882281218899891,0.459383925801018,0.45015720451634406,0.514270514411293,0.48597390064154433,0.4836417705880075,0.4684747308038349,0.480744350832139,0.4999785047385875
5,95-100c,95,100,36,Student-T df=5,0.20501317195189867,0.20795811679257145,0.20501317195189867,0.21064214366286424,0.20860551558762294,0.2082694399016021,0.20928450068567372,0.21289451123432757,0.2053904246832894,0.26783613853829163
4,0-5c,0,5,19,PySR (Symbolic Regression),0.010050335853501452,0.02400904686261929,0.05294662611188935,0.07269211541375246,0.02243996395414307,0.02632749271320677,0.016368993265820156,0.024879586010464798,0.026280835357043376,0.010050335853501452
4,5-10c,5,10,23,XGBoost,0.1670829809354731,0.17517462007804085,0.1942289156261589,0.2077573302952187,0.17532350468047894,0.1727716671796032,0.1670829809354731,0.17459472271111734,0.1677902303699957,0.16997076175393833
4,10-15c,10,15,17,Momentum-Adjusted Gaussian,0.46244477035793274,0.48154248230794644,0.47001789664645455,0.46672737625289284,0.46244477035793274,0.4994856164449049,0.5135616236751009,0.5140129997713914,0.5234325189365348,0.4673933830883049
4,15-20c,15,20,15,Student-T df=5,0.49087277610724644,0.4915665305124352,0.49087277610724644,0.49182449552338703,0.49197906856132945,0.4988798049405841,0.49889100931998814,0.5004722053022573,0.5022345042054925,0.49181071041756713
4,20-25c,20,25,14,Machine Learning (Logistic Regression),0.5149581823971117,0.5174935551911595,0.518958041394939,0.520656576690903,0.5231068933748733,0.5149581823971117,0.5322133005870545,0.5459882109081823,0.533312809728207,0.5278897506630599
4,25-30c,25,30,7,Momentum-Adjusted Gaussian,0.6036699443613637,0.625729524314844,0.6228247661339321,0.6215617204300538,0.6036699443613637,0.6419712802547971,0.6126481069990107,0.6229396196816915,0.611485166641254,0.6244034779217038
4,30-35c,30,35,6,PySR (Symbolic Regression),0.7185658896791883,0.7480382101444286,0.7411033852713412,0.7370741407433637,0.7540206768206813,0.7678535734603226,0.7543279460907693,0.7510267133618158,0.7479488957996052,0.7185658896791883
4,35-40c,35,40,10,Machine Learning (Logistic Regression),0.55833923670043,0.5833026840974547,0.5873369326900313,0.5899384444644852,0.6028725488533249,0.55833923670043,0.5910517605780736,0.6262081859832865,0.6149019843774524,0.6071108465103572
4,40-45c,40,45,9,Machine Learning (Logistic Regression),0.5669204894390175,0.5881768934526342,0.5928066088650755,0.5957214283723834,0.592547330229539,0.5669204894390175,0.5907411789929653,0.6218994334085312,0.5805016585448165,0.6151204847438119
4,45-50c,45,50,8,LightGBM,0.6504649760454249,0.6807333337568002,0.6812175713536157,0.6815256853122851,0.6754975854271594,0.6826626046282636,0.6665145493160034,0.6504649760454249,0.6618973563951012,0.6838161588579361
4,50-55c,50,55,9,Machine Learning (Logistic Regression),0.6947912055643011,0.7008773398911257,0.7004497766411469,0.7001859080014798,0.7143537911808192,0.6947912055643011,0.7061830181502143,0.7307058130327583,0.7316908203819145,0.6984484793037198
4,55-60c,55,60,8,XGBoost,0.6713586403431129,0.674026691537842,0.67444439366769,0.6747328858855717,0.6741719561925288,0.6722394564247098,0.6713586403431129,0.6938322976417484,0.6779730706472376,0.6770800503334662
4,60-65c,60,65,7,LightGBM,0.4775913652650187,0.5247513171555492,0.5322749978848186,0.537016947300021,0.5160302940029531,0.5252163412693482,0.49531266102604293,0.4775913652650187,0.4928125566233023,0.5640073527484277
4,65-70c,65,70,9,Momentum-Adjusted Gaussian,0.626100578573964,0.6355474627290579,0.6358133576445607,0.636156357739463,0.626100578573964,0.6399369695839598,0.6311069529339489,0.6395130530145955,0.6320793642222862,0.6399792267781511
4,70-75c,70,75,7,Machine Learning (Logistic Regression),0.2896778495407904,0.3108502032942587,0.32960762232560314,0.34135010201119126,0.3227572620290363,0.2896778495407904,0.320437108634318,0.383112185011079,0.29307983480599303,0.3876223437076987
4,75-80c,75,80,10,PySR (Symbolic Regression),0.6987868591625143,0.7418330644153543,0.7269897118016895,0.7189873311708069,0.7458729301364302,0.7553013860680293,0.7305937597992486,0.7451347844908107,0.7508132509016917,0.6987868591625143
4,80-85c,80,85,13,LightGBM,0.38711255293682867,0.41750484248278075,0.42522068597380264,0.4307546602687282,0.4140707787859071,0.4178447675571081,0.4086138525057038,0.38711255293682867,0.4080487777798569,0.4392182265994953
4,85-90c,85,90,26,CatBoost,0.2677367607388317,0.2745944315303292,0.2903639289339741,0.30107019711711297,0.26812334163146695,0.27358837853389206,0.2787218827945897,0.27442975186708907,0.2677367607388317,0.30027848834689447
4,90-95c,90,95,20,Machine Learning (Logistic Regression),0.08259278100146998,0.08567389792182276,0.1180466862980317,0.13816699232030316,0.08462223946691179,0.08259278100146998,0.1072317812988767,0.11650680090113326,0.08750761112676246,0.10416342208451101
4,95-100c,95,100,25,PySR (Symbolic Regression),0.01437269727989825,0.03221513551989802,0.06213496819707562,0.08211556410774755,0.02891587535463053,0.036639685970127435,0.04026672360946505,0.049342541905975486,0.04520520899852429,0.01437269727989825
3,0-5c,0,5,38,PySR (Symbolic Regression),0.010050335853501452,0.023491323319125738,0.05196252663467332,0.07154555146635286,0.0219196155416575,0.02561771214338369,0.016921561056628943,0.026332365119777282,0.02363338557364469,0.010050335853501452
3,5-10c,5,10,22,LightGBM,0.187993226427471,0.20503940063277126,0.21457683064161961,0.22450517113606303,0.2071436023058024,0.19960176795604606,0.19643040253871202,0.187993226427471,0.19757504346767177,0.23567595844394082
3,10-15c,10,15,11,CatBoost,0.06955264603841105,0.131067977326113,0.1613527103260418,0.18006042431982525,0.13346325861211442,0.1101189314379472,0.07182834482182644,0.08090656119763667,0.06955264603841105,0.18202682078770485
3,15-20c,15,20,10,XGBoost,0.47912764722805623,0.48188353021049685,0.4825173211168079,0.48415870139619666,0.48199974172387333,0.48780815230388297,0.47912764722805623,0.5116872958759584,0.49647157026345656,0.4823623277669188
3,20-25c,20,25,10,Machine Learning (Logistic Regression),0.49872126386917015,0.5025724873205509,0.5051447932677279,0.5075075336428709,0.5078342289276087,0.49872126386917015,0.5012554958824871,0.5157643394336421,0.5057125369875377,0.5175911194564696
3,25-30c,25,30,6,Momentum-Adjusted Gaussian,0.6163470610164258,0.6297494241241451,0.6276479001954421,0.6267683487012615,0.6163470610164258,0.6439256686066267,0.6745544320752659,0.6454589194119067,0.6263491803781674,0.6236127129914711
3,30-35c,30,35,10,Machine Learning (Logistic Regression),0.6056685838706855,0.6147844976702267,0.6158536285222495,0.6167181540646757,0.6275573398269406,0.6056685838706855,0.6061797331662386,0.6349877509705523,0.6184928475865215,0.6235450402075458
3,35-40c,35,40,6,PySR (Symbolic Regression),0.7265757926488835,0.748280908671188,0.7433778277627195,0.7404520138234739,0.7499521469347462,0.7628619687417677,0.7971024129732189,0.7924767701945078,0.7617391741811418,0.7265757926488835
3,40-45c,40,45,4,CatBoost,0.593076249940483,0.6205954556787143,0.623406511023208,0.6252014624626149,0.6085391980577124,0.6210616830656823,0.6134210223340748,0.6080451707372906,0.593076249940483,0.6373480968337952
3,45-50c,45,50,8,CatBoost,0.6934938605500038,0.7024673975378193,0.7019224741540067,0.7015874743513901,0.6936576222109938,0.7110927788920107,0.6998411204458654,0.713612797911142,0.6934938605500038,0.6994782443171043
3,50-55c,50,55,5,Momentum-Adjusted Gaussian,0.6428648572648493,0.6504129229675523,0.6524360229152782,0.6536999786248874,0.6428648572648493,0.6558293093323437,0.6816148226777258,0.7189571946872574,0.6646687349983005,0.6617722185525772
3,55-60c,55,60,12,XGBoost,0.6548905950149878,0.6731996724389337,0.6736513731942636,0.6739620650265515,0.6768139662926821,0.6670993734262315,0.6548905950149878,0.6577130964583032,0.6601679430422523,0.6762916420941202
3,60-65c,60,65,6,LightGBM,0.5320218121468859,0.5642467573909863,0.5695542804244454,0.5729275480738654,0.5735083989145097,0.5499523086243783,0.5518621701389671,0.5320218121468859,0.5498731230377056,0.5934692829850469
3,65-70c,65,70,8,Machine Learning (Logistic Regression),0.470196803710133,0.4834720673341939,0.49240700364951956,0.4980852090144943,0.49145342999969954,0.470196803710133,0.4760146013869677,0.49270752195755285,0.47720650325285363,0.5274609161238145
3,70-75c,70,75,7,Machine Learning (Logistic Regression),0.46748224149368006,0.47467254330221265,0.4826045192782458,0.4878053943199938,0.47273361253792817,0.46748224149368006,0.4711167205111563,0.48029339730391796,0.4808142538442243,0.5129057254210737
3,75-80c,75,80,11,Machine Learning (Logistic Regression),0.4528651628846648,0.4636893922683985,0.4711077189683497,0.476119624757069,0.48336055504674624,0.4528651628846648,0.46620443955286833,0.4865542063335484,0.45439093746395626,0.49020949542354747
3,80-85c,80,85,10,PySR (Symbolic Regression),0.6068767913770031,0.6379854716063847,0.6252381138462422,0.6191894507284643,0.6299179561497776,0.6520189740293363,0.6596502851998987,0.6444311237923983,0.6453745276615614,0.6068767913770031
3,85-90c,85,90,15,LightGBM,0.3376229164062278,0.3721721723079593,0.37850299414336047,0.38393357960688196,0.3669633207969519,0.3761903091893597,0.3470840316490449,0.3376229164062278,0.35519036510734675,0.3788544774353642
3,90-95c,90,95,22,CatBoost,0.19743397404555232,0.20167833096054333,0.21414588830552886,0.22503496779842563,0.19977665564092162,0.20029450775673202,0.21026966335350614,0.20457159911660583,0.19743397404555232,0.21631134407210142
3,95-100c,95,100,39,Student-T df=5,0.20597180694309605,0.21790034157597205,0.20597180694309605,0.20923316430829886,0.22033919145319578,0.21229446416834966,0.22580673669374626,0.21051467363912166,0.2084637322501466,0.24893004291005907
2,0-5c,0,5,39,Machine Learning (Logistic Regression),0.11540322905205344,0.11558899412079064,0.11892868838030857,0.128893931754984,0.11718060078419751,0.11540322905205344,0.1320903014719463,0.1256478481040463,0.11895152646563813,0.12787392175438836
2,5-10c,5,10,18,CatBoost,0.03376183985146329,0.06912082936449244,0.10172063322839126,0.12215273172326518,0.06679350485146826,0.06153483325565807,0.043737283927964374,0.05749997929335309,0.03376183985146329,0.06965896277084138
2,10-15c,10,15,11,CatBoost,0.28420927031435994,0.291460367225503,0.30343690891259184,0.3123298277339931,0.2846735647872834,0.29283480754636054,0.31225247576921156,0.3075971107462875,0.28420927031435994,0.3030421336210533
2,15-20c,15,20,8,PySR (Symbolic Regression),0.8749268213691844,0.9804311191042051,0.9337533730941461,0.9088217141035029,0.9835562817998342,1.0394839724071476,1.0694877982860747,1.0650253739096476,1.1694962369608075,0.8749268213691844
2,20-25c,20,25,8,Machine Learning (Logistic Regression),0.3797147263042755,0.3988300353215294,0.4096055109990234,0.41675889391177157,0.41419606558145927,0.3797147263042755,0.39543691626942334,0.4016582307090797,0.381720734862946,0.436992571384833
2,25-30c,25,30,3,PySR (Symbolic Regression),0.65104143590543,0.6674935007331307,0.6607435494643737,0.6572646912398986,0.676503057991645,0.676526776441923,0.7033853430028248,0.7328786628284659,0.7117344721128179,0.65104143590543
2,30-35c,30,35,12,Machine Learning (Logistic Regression),0.48148640029110346,0.5039681927692247,0.5115641356948188,0.516432840828815,0.5096018404642155,0.48148640029110346,0.4821375552728923,0.4937003165718296,0.49706699144764527,0.5413409531346313
2,35-40c,35,40,6,PySR (Symbolic Regression),0.7127235401141014,0.7303360833509952,0.7264199356286447,0.724105192793593,0.7218698935789875,0.7493649151458192,0.772596645763257,0.7559380784178905,0.7299889109887597,0.7127235401141014
2,40-45c,40,45,6,Momentum-Adjusted Gaussian,0.6936316342738467,0.7033234019446054,0.7019937222976708,0.7012114522130095,0.6936316342738467,0.7234311404885762,0.75263704531593,0.7461177842484665,0.7350552099118731,0.6970200081351515
2,45-50c,45,50,5,CatBoost,0.6132476829330846,0.684201424689854,0.6844982131246807,0.6846905144601738,0.6755496908691588,0.6816254710814192,0.6489638223865131,0.6551664743530823,0.6132476829330846,0.6861748121056839
2,50-55c,50,55,5,LightGBM,0.6646699278735102,0.7225188359082959,0.7210217722352439,0.7200921081140156,0.7393802562742563,0.7144026110797108,0.6971693724066459,0.6646699278735102,0.7586675460937686,0.7141651854274131
2,55-60c,55,60,6,Machine Learning (Logistic Regression),0.6858161755008915,0.6915897223472257,0.6911405172423427,0.6908897339082635,0.6979676565628203,0.6858161755008915,0.6980719627847553,0.6990009746272322,0.6915666475740823,0.6896319089194192
2,60-65c,60,65,4,PySR (Symbolic Regression),0.6999042704888082,0.7100824655215443,0.707949043366481,0.7066954567144864,0.7192161811518019,0.7024026465958371,0.7431543263064352,0.7484272653003101,0.7306052110687626,0.6999042704888082
2,65-70c,65,70,7,LightGBM,0.5378977341223935,0.5965295594606168,0.599187161219288,0.600988641319202,0.5888720806051453,0.5871898380226417,0.5710789404837141,0.5378977341223935,0.6441753870856136,0.6112112027481797
2,70-75c,70,75,9,Machine Learning (Logistic Regression),0.40385784059542357,0.41585671171367805,0.4279420825854911,0.4356303364606451,0.42207342686400495,0.40385784059542357,0.4405172550082708,0.46608367651609683,0.40883423505645866,0.46595001065493297
2,75-80c,75,80,14,Momentum-Adjusted Gaussian,0.42810486455195956,0.43417013306267954,0.4430752759293832,0.4490447557039216,0.42810486455195956,0.4305874808942386,0.4383084105746426,0.4622622054096726,0.43115096800045843,0.4693954349501843
2,80-85c,80,85,7,XGBoost,0.15082347787692987,0.18641306107366118,0.2131582224465703,0.2297326601172355,0.18670207108586942,0.17360057052127292,0.15082347787692987,0.15263929309620644,0.16009293125208218,0.25583347637672843
2,85-90c,85,90,17,PySR (Symbolic Regression),0.4664895024283668,0.47682999801376574,0.46868899105206296,0.46675700062183684,0.4988761944820345,0.4736292978646231,0.4666811220900243,0.4838267317742249,0.4911087875711915,0.4664895024283668
2,90-95c,90,95,14,LightGBM,0.24149847841806035,0.24718969324844853,0.25752608281686307,0.2665594911031971,0.25504083249062315,0.24779770878542293,0.25067708676767897,0.24149847841806035,0.2458992492483838,0.24283345321043256
2,95-100c,95,100,45,Standard Gaussian,0.09364563540625388,0.09364563540625388,0.10842667407934399,0.12207428168549779,0.09760665177938414,0.09666801681242862,0.09799166663841166,0.10610518188311746,0.10178737980111094,0.11416520355389821
