Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
120,5,120-5,f0,-0.0250689089,120-9,120-10,120-10,32.5257759,9715.35254,
120,6,120-6,f1,4.6833334,120-11,120-12,120-12,6.49995422,256.479187,
120,7,120-7,f1,7.8499999,120-13,120-14,120-14,2.46774292,96.8691406,
120,8,120-8,f1,2.3499999,120-15,120-16,120-16,1.02251625,125.292961,
120,9,120-9,f1,2.9666667,120-17,120-18,120-18,10.4235706,4560.0249,
120,10,120-10,f0,0.9153651,120-19,120-20,120-20,9.9411335,5155.32764,
120,11,120-11,f0,2.05374885,120-21,120-22,120-22,2.86302948,163.644028,
120,12,120-12,f2,0.0199999996,120-23,120-24,120-24,5.47497559,92.8351517,
120,13,120-13,Leaf,,,,,-0.0256915931,91.7998886,
120,14,120-14,Leaf,,,,,-0.00344728236,5.06925154,
120,15,120-15,Leaf,,,,,-0.0196634084,23.5734787,
120,16,120-16,Leaf,,,,,-0.0121897999,101.719482,
120,17,120-17,Leaf,,,,,-0.00668387255,357.361176,
120,18,120-18,Leaf,,,,,-0.00135289936,4202.66357,
120,19,120-19,Leaf,,,,,0.00120468077,4505.1875,
120,20,120-20,Leaf,,,,,0.00517093204,650.140381,
120,21,120-21,Leaf,,,,,0.0158988629,97.7531662,
120,22,120-22,Leaf,,,,,0.0245060716,65.8908615,
120,23,120-23,Leaf,,,,,0.0117955124,83.7703476,
120,24,120-24,Leaf,,,,,-0.0118137551,9.06479836,
121,0,121-0,f0,-1.2815516,121-1,121-2,121-2,75.1716614,10195.3896,
121,1,121-1,f0,-1.55477357,121-3,121-4,121-4,12.4396515,310.690948,
121,2,121-2,f0,1.34075499,121-5,121-6,121-6,60.7981796,9884.69922,
121,3,121-3,f1,9.26666641,121-7,121-8,121-8,2.75884247,146.24176,
121,4,121-4,f1,7.44999981,121-9,121-10,121-10,3.0010128,164.449188,
121,5,121-5,f0,-0.100433722,121-11,121-12,121-12,21.0185413,9533.55078,
121,6,121-6,f0,2.05374885,121-13,121-14,121-14,10.9374008,351.148468,
121,7,121-7,f0,-2.05374885,121-15,121-16,121-16,2.31100464,137.098984,
121,8,121-8,Leaf,,,,,-0.00434062583,9.1427784,
121,9,121-9,f2,0.00999999978,121-17,121-18,121-18,2.02541161,116.868614,
121,10,121-10,f1,9.13333321,121-19,121-20,121-20,1.11313915,47.5805817,
121,11,121-11,f0,-0.772193193,121-21,121-22,121-22,6.99049568,3912.41992,
121,12,121-12,f3,0.189999998,121-23,121-24,121-24,9.38352299,5621.13086,
121,13,121-13,f1,1.31666672,121-25,121-26,121-26,4.00269508,274.545258,
121,14,121-14,f1,5.1833334,121-27,121-28,121-28,1.91295624,76.6032028,
121,15,121-15,Leaf,,,,,-0.0282020923,41.5598755,
121,16,121-16,Leaf,,,,,-0.0188994035,95.5391083,
121,17,121-17,Leaf,,,,,-0.00905923732,91.5775146,
121,18,121-18,Leaf,,,,,-0.0188174043,25.2910995,
121,19,121-19,Leaf,,,,,0.00265271147,21.552309,
121,20,121-20,Leaf,,,,,-0.00639826432,26.0282726,
121,21,121-21,Leaf,,,,,-0.00423382688,765.130554,
121,22,121-22,Leaf,,,,,-0.00103776145,3147.28931,
121,23,121-23,Leaf,,,,,0.00126096874,5607.95996,
121,24,121-24,Leaf,,,,,-0.023184251,13.1706696,
121,25,121-25,Leaf,,,,,-0.00174397172,24.1412029,
121,26,121-26,Leaf,,,,,0.0109781716,250.404068,
121,27,121-27,Leaf,,,,,0.0243195221,68.7592392,
121,28,121-28,Leaf,,,,,0.00746031199,7.8439579,
122,0,122-0,f0,1.47579098,122-1,122-2,122-2,67.3923645,10205.5127,
122,1,122-1,f0,-1.47579098,122-3,122-4,122-4,62.678051,9953.77246,
122,2,122-2,f0,2.05374885,122-5,122-6,122-6,7.29599762,251.740936,
122,3,122-3,f0,-2.05374885,122-7,122-8,122-8,5.19597626,179.196304,
122,4,122-4,f0,-0.467698812,122-9,122-10,122-10,29.8215637,9774.57617,
122,5,122-5,f3,0.0399999991,122-11,122-12,122-12,2.75179291,177.559891,
122,6,122-6,f1,4.9000001,122-13,122-14,122-14,1.30356216,74.1810455,
122,7,122-7,Leaf,,,,,-0.0274125971,40.8343925,
122,8,122-8,f1,9.98333359,122-15,122-16,122-16,1.60555649,138.361908,
122,9,122-9,f1,0.800000012,122-17,122-18,122-18,7.93233109,1883.06726,
122,10,122-10,f0,0.612812996,122-19,122-20,122-20,11.812726,7891.50879,
122,11,122-11,f1,1.60000002,122-21,122-22,122-22,2.37602234,172.006653,
122,12,122-12,Leaf,,,,,-0.00780859357,5.55323935,
122,13,122-13,f4,1.0,122-23,122-24,122-24,0.309570312,64.7773285,
122,14,122-14,Leaf,,,,,0.011009411,9.40371704,
122,15,122-15,Leaf,,,,,-0.0158271845,128.821732,
122,16,122-16,Leaf,,,,,-0.00275072176,9.54017925,
122,17,122-17,Leaf,,,,,-0.0229431093,17.6552391,
122,18,122-18,Leaf,,,,,-0.00326672709,1865.41199,
122,19,122-19,Leaf,,,,,0.000190764025,6459.56006,
122,20,122-20,Leaf,,,,,0.00320163462,1431.94849,
122,21,122-21,Leaf,,,,,0.00278466591,20.4224243,
122,22,122-22,Leaf,,,,,0.0138377724,151.584213,
122,23,122-23,Leaf,,,,,0.026154086,53.3475571,
122,24,122-24,Leaf,,,,,0.016807491,11.4297686,
123,0,123-0,f0,-1.17498684,123-1,123-2,123-2,70.0703735,10172.2227,
123,1,123-1,f1,8.78333378,123-3,123-4,123-4,11.7504272,418.277618,
123,2,123-2,f0,1.22652817,123-5,123-6,123-6,54.663105,9753.94434,
123,3,123-3,f0,-1.75068605,123-7,123-8,123-8,8.61936188,352.262207,
123,4,123-4,f1,9.13333321,123-9,123-10,123-10,7.38387156,66.0154114,
123,5,123-5,f0,0.495850354,123-11,123-12,123-12,15.1770945,9306.69336,
123,6,123-6,f0,2.05374885,123-13,123-14,123-14,11.5621605,447.251404,
123,7,123-7,f0,-2.05374885,123-15,123-16,123-16,1.59690857,88.3214798,
123,8,123-8,f2,0.0199999996,123-17,123-18,123-18,1.97196198,263.940735,
123,9,123-9,Leaf,,,,,0.02177638,10.226881,
123,10,123-10,f0,-1.64485359,123-19,123-20,123-20,2.23714423,55.7885284,
123,11,123-11,f0,-0.524400532,123-21,123-22,123-22,10.0579405,7647.29736,
123,12,123-12,f1,9.26666641,123-23,123-24,123-24,5.80976486,1659.39587,
123,13,123-13,f1,4.7833333,123-25,123-26,123-26,3.67202568,375.626434,
123,14,123-14,f1,4.9000001,123-27,123-28,123-28,1.84403229,71.6249619,
123,15,123-15,Leaf,,,,,-0.0272605158,39.5308685,
123,16,123-16,Leaf,,,,,-0.0179601535,48.7906075,
123,17,123-17,Leaf,,,,,-0.0106632169,245.157379,
123,18,123-18,Leaf,,,,,-0.0208647586,18.7833443,
123,19,123-19,Leaf,,,,,0.0106934886,6.42606926,
123,20,123-20,Leaf,,,,,-0.00704575144,49.3624573,
123,21,123-21,Leaf,,,,,-0.00293137203,1385.14307,
123,22,123-22,Leaf,,,,,-0.000107174012,6262.1543,
123,23,123-23,Leaf,,,,,0.00396573544,1010.9715,
123,24,123-24,Leaf,,,,,0.000327780086,648.424377,
123,25,123-25,Leaf,,,,,0.0116100973,180.400833,
123,26,123-26,Leaf,,,,,0.00562438043,195.225616,
123,27,123-27,Leaf,,,,,0.0235517845,62.212738,
123,28,123-28,Leaf,,,,,0.00814246293,9.41222286,
124,0,124-0,f0,-1.2815516,124-1,124-2,124-2,71.8520279,10131.9121,
124,1,124-1,f1,8.46666622,124-3,124-4,124-4,11.2219009,301.440613,
124,2,124-2,f0,1.34075499,124-5,124-6,124-6,49.2059097,9830.4707,
124,3,124-3,f0,-1.75068605,124-7,124-8,124-8,5.75108337,254.188263,
124,4,124-4,f1,9.5,124-9,124-10,124-10,1.76870954,47.2523422,
124,5,124-5,f0,-0.495850354,124-11,124-12,124-12,19.5921803,9493.37012,
124,6,124-6,f1,4.7833333,124-13,124-14,124-14,11.9866943,337.101349,
124,7,124-7,f0,-2.05374885,124-15,124-16,124-16,1.10424423,85.6972046,
124,8,124-8,f1,6.48333311,124-17,124-18,124-18,0.776607513,168.491058,
124,9,124-9,f0,-1.40507162,124-19,124-20,124-20,2.01420307,16.1036892,
124,10,124-10,f0,-1.64485359,124-21,124-22,124-22,5.12834358,31.1486511,
124,11,124-11,f1,2.9666667,124-23,124-24,124-24,4.61705017,1637.62561,
124,12,124-12,f0,0.358458787,124-25,124-26,124-26,7.56425953,7855.74414,
124,13,124-13,f0,2.05374885,124-27,124-28,124-28,5.638134,202.22258,
124,14,124-14,f1,12.1000004,124-29,124-30,124-30,4.52324533,134.878754,
124,15,124-15,Leaf,,,,,-0.027871592,38.1683464,
124,16,124-16,Leaf,,,,,-0.0194459669,47.528862,
124,17,124-17,Leaf,,,,,-0.0124976747,135.569946,
124,18,124-18,Leaf,,,,,-0.0182076767,32.9211082,
124,19,124-19,Leaf,,,,,-0.00443424936,7.51412868,
124,20,124-20,Leaf,,,,,0.0158460699,8.58956051,
124,21,124-21,Leaf,,,,,0.0178858098,5.94101524,
124,22,124-22,Leaf,,,,,-0.0111999316,25.2076359,
124,23,124-23,Leaf,,,,,-0.00777672324,171.908371,
124,24,124-24,Leaf,,,,,-0.0025874346,1465.71729,
124,25,124-25,Leaf,,,,,-0.000146138918,5464.82471,
124,26,124-26,Leaf,,,,,0.00187669066,2390.91919,
124,27,124-27,Leaf,,,,,0.012666353,141.69989,
124,28,124-28,Leaf,,,,,0.0238036197,60.5227051,
124,29,124-29,Leaf,,,,,0.0057973545,128.44577,
124,30,124-30,Leaf,,,,,-0.0183276869,6.43298388,
125,0,125-0,f0,-1.2815516,125-1,125-2,125-2,68.3987732,10123.8994,
125,1,125-1,f1,8.73333359,125-3,125-4,125-4,11.1335907,296.702881,
125,2,125-2,f0,1.2815516,125-5,125-6,125-6,55.9108849,9827.19727,
125,3,125-3,f0,-1.55477357,125-7,125-8,125-8,6.58525848,252.403046,
125,4,125-4,f1,9.5,125-9,125-10,125-10,2.3750546,44.2998314,
125,5,125-5,f0,-0.385320455,125-11,125-12,125-12,20.2757339,9440.69727,
125,6,125-6,f0,2.05374885,125-13,125-14,125-14,11.7905312,386.499268,
125,7,125-7,f0,-2.05374885,125-15,125-16,125-16,2.02465057,127.228416,
125,8,125-8,f2,0.00999999978,125-17,125-18,125-18,1.78456306,125.174629,
125,9,125-9,f0,-1.40507162,125-19,125-20,125-20,1.19523406,13.4392042,
125,10,125-10,f0,-1.64485359,125-21,125-22,125-22,3.03472972,30.8606281,
125,11,125-11,f1,3.23333335,125-23,125-24,125-24,9.64793396,2132.79785,
125,12,125-12,f0,0.358458787,125-25,125-26,125-26,10.1856527,7307.8999,
125,13,125-13,f1,12.1000004,125-27,125-28,125-28,3.83963394,317.00531,
125,14,125-14,f1,4.9000001,125-29,125-30,125-30,1.36343765,69.4939728,
125,15,125-15,Leaf,,,,,-0.0278127305,37.7550774,
125,16,125-16,Leaf,,,,,-0.0186392125,89.4733353,
125,17,125-17,Leaf,,,,,-0.00961775146,98.0988541,
125,18,125-18,Leaf,,,,,-0.018539587,27.0757751,
125,19,125-19,Leaf,,,,,-0.000965811021,5.61408091,
125,20,125-20,Leaf,,,,,0.0165771656,7.82512331,
125,21,125-21,Leaf,,,,,0.0126586324,6.07224131,
125,22,125-22,Leaf,,,,,-0.00962216407,24.7883873,
125,23,125-23,Leaf,,,,,-0.00835374277,242.603317,
125,24,125-24,Leaf,,,,,-0.00200783531,1890.19458,
125,25,125-25,Leaf,,,,,-0.000173523469,4986.63477,
125,26,125-26,Leaf,,,,,0.0022318163,2321.26514,
125,27,125-27,Leaf,,,,,0.0094868578,309.418671,
125,28,125-28,Leaf,,,,,-0.0110840015,7.58664799,
125,29,125-29,Leaf,,,,,0.0242680628,60.5434685,
125,30,125-30,Leaf,,,,,0.0100524537,8.9505043,
126,0,126-0,f0,-1.2815516,126-1,126-2,126-2,70.2205124,10160.5713,
126,1,126-1,f0,-1.55477357,126-3,126-4,126-4,8.8046875,291.347992,
126,2,126-2,f0,1.47579098,126-5,126-6,126-6,58.4249535,9869.22363,
126,3,126-3,f1,9.26666641,126-7,126-8,126-8,3.51104736,134.685715,
126,4,126-4,f1,7.8499999,126-9,126-10,126-10,3.14143848,156.662292,
126,5,126-5,f0,0.439913154,126-11,126-12,126-12,22.2556171,9630.26562,
126,6,126-6,f0,1.88079357,126-13,126-14,126-14,8.55245209,238.958206,
126,7,126-7,f0,-2.05374885,126-15,126-16,126-16,2.4724884,125.353127,
126,8,126-8,Leaf,,,,,-0.00209295936,9.33258915,
126,9,126-9,f2,0.0199999996,126-17,126-18,126-18,1.44820976,115.897095,
126,10,126-10,f0,-1.47579098,126-19,126-20,126-20,1.54048324,40.7651901,
126,11,126-11,f1,0.716666639,126-21,126-22,126-22,8.90006542,7539.79395,
126,12,126-12,f3,0.189999998,126-23,126-24,126-24,5.51796722,2090.47168,
126,13,126-13,f2,0.0299999993,126-25,126-26,126-26,5.4797554,144.486282,
126,14,126-14,f3,0.0199999996,126-27,126-28,126-28,1.06600952,94.4719315,
126,15,126-15,Leaf,,,,,-0.0284359865,35.7390633,
126,16,126-16,Leaf,,,,,-0.0183113646,89.6140594,
126,17,126-17,Leaf,,,,,-0.0109703047,108.692589,
126,18,126-18,Leaf,,,,,-0.0247377921,7.20450354,
126,19,126-19,Leaf,,,,,-0.0141429706,6.98702049,
126,20,126-20,Leaf,,,,,0.000494032167,33.7781715,
126,21,126-21,Leaf,,,,,-0.016777344,29.7337227,
126,22,126-22,Leaf,,,,,-0.000599933614,7510.06006,
126,23,126-23,Leaf,,,,,0.00292469026,2083.65942,
126,24,126-24,Leaf,,,,,-0.0223558154,6.81222677,
126,25,126-25,Leaf,,,,,0.0115752863,138.884216,
126,26,126-26,Leaf,,,,,-0.016695004,5.60205889,
126,27,126-27,Leaf,,,,,0.0231650732,85.7044678,
126,28,126-28,Leaf,,,,,0.0103458632,8.76746655,
127,0,127-0,f0,-0.95416528,127-1,127-2,127-2,60.2053223,10145.2969,
127,1,127-1,f0,-1.55477357,127-3,127-4,127-4,18.4222374,688.347534,
127,2,127-2,f0,1.08031929,127-5,127-6,127-6,47.0136299,9456.94922,
127,3,127-3,f0,-2.05374885,127-7,127-8,127-8,2.89923096,131.981125,
127,4,127-4,f2,-0.0299999993,127-9,127-10,127-10,3.96385956,556.366394,
127,5,127-5,f0,0.227544978,127-11,127-12,127-12,9.89148331,8855.93164,
127,6,127-6,f0,1.88079357,127-13,127-14,127-14,14.735527,601.016907,
127,7,127-7,Leaf,,,,,-0.0259629209,35.6738052,
127,8,127-8,f2,-0.00999999978,127-15,127-16,127-16,0.307220459,96.3073196,
127,9,127-9,f0,-1.22652817,127-17,127-18,127-18,1.04349554,17.1726685,
127,10,127-10,f3,0.00999999978,127-19,127-20,127-20,2.73567581,539.193726,
127,11,127-11,f3,0.270000011,127-21,127-22,127-22,4.57227945,5957.54395,
127,12,127-12,f3,0.200000003,127-23,127-24,127-24,6.83770084,2898.38818,
127,13,127-13,f2,0.00999999978,127-25,127-26,127-26,4.00431824,507.397736,
127,14,127-14,f3,0.0199999996,127-27,127-28,127-28,2.8132515,93.6191635,
127,15,127-15,Leaf,,,,,-0.00729289372,6.41707754,
127,16,127-16,Leaf,,,,,-0.0159384497,89.8902435,
127,17,127-17,Leaf,,,,,-0.000500324764,7.66336489,
127,18,127-18,Leaf,,,,,0.0139938239,9.50930309,
127,19,127-19,Leaf,,,,,-0.00859599933,270.270172,
127,20,127-20,Leaf,,,,,-0.00429416029,268.923553,
127,21,127-21,Leaf,,,,,-0.00051858509,5949.25537,
127,22,127-22,Leaf,,,,,0.0205465406,8.2885828,
127,23,127-23,Leaf,,,,,0.0017234704,2892.04395,
127,24,127-24,Leaf,,,,,-0.0272664931,6.34430265,
127,25,127-25,Leaf,,,,,0.00840680767,375.962463,
127,26,127-26,Leaf,,,,,0.00230366853,131.435287,
127,27,127-27,Leaf,,,,,0.0213694684,85.3434525,
127,28,127-28,Leaf,,,,,0.00270288764,8.27571487,
128,0,128-0,f0,-1.2815516,128-1,128-2,128-2,57.8944359,10118.5791,
128,1,128-1,f1,8.73333359,128-3,128-4,128-4,10.3763771,285.477081,
128,2,128-2,f0,1.22652817,128-5,128-6,128-6,41.0151596,9833.10156,
128,3,128-3,f0,-1.75068605,128-7,128-8,128-8,6.90436554,244.097534,
128,4,128-4,f1,9.0,128-9,128-10,128-10,2.42049289,41.3795547,
128,5,128-5,f0,0.305480778,128-11,128-12,128-12,14.5275707,9403.50098,
128,6,128-6,f0,1.88079357,128-13,128-14,128-14,11.1044998,429.600464,
128,7,128-7,f0,-2.05374885,128-15,128-16,128-16,0.612297058,80.3757477,
128,8,128-8,f1,3.70000005,128-17,128-18,128-18,1.02227974,163.721786,
128,9,128-9,Leaf,,,,,0.0165041927,6.14831114,
128,10,128-10,f0,-1.64485359,128-19,128-20,128-20,2.07873559,35.2312431,
128,11,128-11,f0,-0.643345416,128-21,128-22,128-22,9.05225182,6833.42383,
128,12,128-12,f1,2.79999995,128-23,128-24,128-24,6.73698139,2570.07739,
128,13,128-13,f1,1.66666663,128-25,128-26,128-26,3.92685318,339.049286,
128,14,128-14,f3,0.0199999996,128-27,128-28,128-28,5.22454453,90.5511932,
128,15,128-15,Leaf,,,,,-0.0266862027,35.1496887,
128,16,128-16,Leaf,,,,,-0.0194279365,45.226059,
128,17,128-17,Leaf,,,,,-0.0150211249,65.5607376,
128,18,128-18,Leaf,,,,,-0.00985430926,98.1610489,
128,19,128-19,Leaf,,,,,0.0119373547,6.2291398,
128,20,128-20,Leaf,,,,,-0.00601481879,29.0021038,
128,21,128-21,Leaf,,,,,-0.0032661662,1101.43225,
128,22,128-22,Leaf,,,,,-0.000297702267,5731.9917,
128,23,128-23,Leaf,,,,,0.00676659774,229.207703,
128,24,128-24,Leaf,,,,,0.00138663,2340.86963,
128,25,128-25,Leaf,,,,,-0.00216139876,37.9371796,
128,26,128-26,Leaf,,,,,0.00802852213,301.112091,
128,27,128-27,Leaf,,,,,0.0209791251,82.2199249,
128,28,128-28,Leaf,,,,,-0.00354987569,8.33126354,
129,0,129-0,f0,-1.2815516,129-1,129-2,129-2,53.8115234,10085.8467,
129,1,129-1,f0,-2.05374885,129-3,129-4,129-4,8.40471268,282.676941,
129,2,129-2,f0,1.08031929,129-5,129-6,129-6,43.9115486,9803.16992,
129,3,129-3,Leaf,,,,,-0.0265922174,34.3506737,
129,4,129-4,f2,-0.0299999993,129-7,129-8,129-8,4.76420975,248.326263,
129,5,129-5,f0,-0.125661343,129-9,129-10,129-10,13.2797241,9209.10352,
129,6,129-6,f0,2.05374885,129-11,129-12,129-12,16.3001251,594.066406,
129,7,129-7,Leaf,,,,,0.0125575364,6.85184002,
129,8,129-8,f0,-1.55477357,129-13,129-14,129-14,2.9599762,241.474426,
129,9,129-9,f0,-0.553384721,129-15,129-16,129-16,3.31387997,3694.46338,
129,10,129-10,f2,0.00999999978,129-17,129-18,129-18,3.54382229,5514.63965,
129,11,129-11,f2,0.00999999978,129-19,129-20,129-20,4.40939903,528.933716,
129,12,129-12,f0,2.32634783,129-21,129-22,129-22,0.27664566,65.1327438,
129,13,129-13,Leaf,,,,,-0.0157478992,92.5540237,
129,14,129-14,Leaf,,,,,-0.00878133252,148.92041,
129,15,129-15,Leaf,,,,,-0.00260110945,1396.13538,
129,16,129-16,Leaf,,,,,-0.000747936894,2298.32812,
129,17,129-17,Leaf,,,,,0.000402134639,3976.91943,
129,18,129-18,Leaf,,,,,0.00209779502,1537.72034,
129,19,129-19,Leaf,,,,,0.00820775516,390.633209,
129,20,129-20,Leaf,,,,,0.00195937697,138.300491,
129,21,129-21,Leaf,,,,,0.0181252565,26.8371964,
129,22,129-22,Leaf,,,,,0.0248820074,38.2955475,
130,0,130-0,f0,-1.17498684,130-1,130-2,130-2,52.8969154,10109.3359,
130,1,130-1,f0,-1.55477357,130-3,130-4,130-4,10.1164513,389.415863,
130,2,130-2,f0,1.47579098,130-5,130-6,130-6,42.22686,9719.91992,
130,3,130-3,f1,9.83333302,130-7,130-8,130-8,3.99256897,125.885757,
130,4,130-4,f1,8.78333378,130-9,130-10,130-10,3.15758896,263.53009,
130,5,130-5,f0,-0.279319048,130-11,130-12,130-12,11.9998608,9493.19238,
130,6,130-6,f0,1.88079357,130-13,130-14,130-14,6.89737701,226.727295,
130,7,130-7,f0,-2.05374885,130-15,130-16,130-16,2.37474823,117.841705,
130,8,130-8,Leaf,,,,,0.00236006035,8.04404926,
130,9,130-9,f1,1.66666663,130-17,130-18,130-18,1.40969849,208.960098,
130,10,130-10,f1,9.13333321,130-19,130-20,130-20,7.47144508,54.5699959,
130,11,130-11,f1,1.73333335,130-21,130-22,130-22,4.84025574,2581.37378,
130,12,130-12,f0,0.80642122,130-23,130-24,130-24,6.59065533,6911.81836,
130,13,130-13,f3,0.0299999993,130-25,130-26,130-26,4.16983032,140.042694,
130,14,130-14,f3,0.0199999996,130-27,130-28,130-28,3.38963699,86.6846085,
130,15,130-15,Leaf,,,,,-0.0263471343,32.7252502,
130,16,130-16,Leaf,,,,,-0.0161843114,85.1164551,
130,17,130-17,Leaf,,,,,-0.00237079198,25.3065796,
130,18,130-18,Leaf,,,,,-0.0100320177,183.653519,
130,19,130-19,Leaf,,,,,0.0207386557,10.3855572,
130,20,130-20,Leaf,,,,,-0.00645557418,44.1844368,
130,21,130-21,Leaf,,,,,-0.00859634671,85.7134705,
130,22,130-22,Leaf,,,,,-0.00138430996,2495.6604,
130,23,130-23,Leaf,,,,,0.000418103009,6042.4502,
130,24,130-24,Leaf,,,,,0.00321046798,869.368408,
130,25,130-25,Leaf,,,,,0.010309468,131.366211,
130,26,130-26,Leaf,,,,,-0.0103070317,8.67648602,
130,27,130-27,Leaf,,,,,0.0216599181,78.9983826,
130,28,130-28,Leaf,,,,,0.00070830941,7.68622494,
131,0,131-0,f0,-1.55477357,131-1,131-2,131-2,45.4286461,10095.9619,
131,1,131-1,f1,9.26666641,131-3,131-4,131-4,5.98569489,122.916496,
131,2,131-2,f0,0.877896309,131-5,131-6,131-6,37.873291,9973.0459,
131,3,131-3,f0,-2.05374885,131-7,131-8,131-8,1.75954819,113.921623,
131,4,131-4,Leaf,,,,,0.00510066049,8.99487019,
131,5,131-5,f0,-0.643345416,131-9,131-10,131-10,15.0102596,9043.19922,
131,6,131-6,f0,1.75068605,131-11,131-12,131-12,15.3456039,929.846252,
131,7,131-7,Leaf,,,,,-0.0262047742,31.8296204,
131,8,131-8,f1,6.3499999,131-13,131-14,131-14,0.950561523,82.0920029,
131,9,131-9,f2,-0.0299999993,131-15,131-16,131-16,4.36983776,1246.90637,
131,10,131-10,f1,1.60000002,131-17,131-18,131-18,3.97114134,7796.29297,
131,11,131-11,f2,0.0500000007,131-19,131-20,131-20,6.86031532,812.113708,
131,12,131-12,f1,6.3499999,131-21,131-22,131-22,3.73622894,117.732536,
131,13,131-13,Leaf,,,,,-0.0153622981,71.3680038,
131,14,131-14,Leaf,,,,,-0.0260045696,10.724,
131,15,131-15,Leaf,,,,,0.00667332951,37.1969833,
131,16,131-16,Leaf,,,,,-0.00364707806,1209.70947,
131,17,131-17,Leaf,,,,,-0.00437015714,165.758392,
131,18,131-18,Leaf,,,,,0.000309689261,7630.53467,
131,19,131-19,Leaf,,,,,0.00497218594,797.82428,
131,20,131-20,Leaf,,,,,-0.0153492838,14.2894411,
131,21,131-21,Leaf,,,,,0.0180974938,103.812004,
131,22,131-22,Leaf,,,,,0.00144605362,13.9205284,
132,0,132-0,f0,-1.2815516,132-1,132-2,132-2,47.0504417,10068.8281,
132,1,132-1,f1,8.46666622,132-3,132-4,132-4,9.99978256,272.700287,
132,2,132-2,f0,0.95416528,132-5,132-6,132-6,36.0091095,9796.12793,
132,3,132-3,f0,-2.05374885,132-7,132-8,132-8,6.10918808,227.81871,
132,4,132-4,f1,11.8833332,132-9,132-10,132-10,1.12234437,44.881588,
132,5,132-5,f0,-0.612812996,132-11,132-12,132-12,9.79860878,9010.32031,
132,6,132-6,f0,2.05374885,132-13,132-14,132-14,13.1728134,785.807312,
132,7,132-7,Leaf,,,,,-0.0270604156,31.526125,
132,8,132-8,f2,-0.0299999993,132-15,132-16,132-16,2.09443665,196.292587,
132,9,132-9,f1,10.6166668,132-17,132-18,132-18,3.83644843,37.814003,
132,10,132-10,Leaf,,,,,0.0108026834,7.06758451,
132,11,132-11,f1,0.800000012,132-19,132-20,132-20,5.78447151,1167.75488,
132,12,132-12,f1,9.66666698,132-21,132-22,132-22,5.40561438,7842.56543,
132,13,132-13,f1,13.583333,132-23,132-24,132-24,6.52942848,725.110413,
132,14,132-14,f1,4.9000001,132-25,132-26,132-26,2.18619537,60.6968918,
132,15,132-15,Leaf,,,,,0.00505373441,5.29694223,
132,16,132-16,Leaf,,,,,-0.0132683776,190.995651,
132,17,132-17,Leaf,,,,,0.0038052788,29.1751194,
132,18,132-18,Leaf,,,,,-0.0179419238,8.63888264,
132,19,132-19,Leaf,,,,,-0.0240299776,10.4414377,
132,20,132-20,Leaf,,,,,-0.00257780333,1157.31348,
132,21,132-21,Leaf,,,,,0.00107385078,3318.65234,
132,22,132-22,Leaf,,,,,-0.000520110945,4523.91309,
132,23,132-23,Leaf,,,,,0.00560648134,718.658447,
132,24,132-24,Leaf,,,,,-0.0226880983,6.45198584,
132,25,132-25,Leaf,,,,,0.0219927188,52.6223259,
132,26,132-26,Leaf,,,,,0.00458109332,8.07456303,
133,0,133-0,f0,0.9153651,133-1,133-2,133-2,42.3011017,10059.7598,
133,1,133-1,f0,-1.55477357,133-3,133-4,133-4,38.9544525,9209.81934,
133,2,133-2,f0,1.75068605,133-5,133-6,133-6,15.6595688,849.940918,
133,3,133-3,f1,9.83333302,133-7,133-8,133-8,4.69073105,120.619415,
133,4,133-4,f0,-0.582841516,133-9,133-10,133-10,15.1135902,9089.19922,
133,5,133-5,f2,0.129999995,133-11,133-12,133-12,5.47952843,734.394714,
133,6,133-6,f3,0.0199999996,133-13,133-14,133-14,5.28439331,115.546188,
133,7,133-7,f0,-2.05374885,133-15,133-16,133-16,2.06917953,112.094437,
133,8,133-8,Leaf,,,,,0.0036139111,8.52498245,
133,9,133-9,f1,0.800000012,133-17,133-18,133-18,5.13568306,1426.77344,
133,10,133-10,f2,0.0599999987,133-19,133-20,133-20,4.98083496,7662.42627,
133,11,133-11,f1,2.79999995,133-21,133-22,133-22,2.49244118,729.209961,
133,12,133-12,Leaf,,,,,-0.0234206989,5.18475676,
133,13,133-13,f0,2.05374885,133-23,133-24,133-24,1.79190063,101.908928,
133,14,133-14,f3,0.0299999993,133-25,133-26,133-26,0.79310143,13.6372643,
133,15,133-15,Leaf,,,,,-0.0260144249,30.7878819,
133,16,133-16,Leaf,,,,,-0.0161684006,81.3065491,
133,17,133-17,Leaf,,,,,-0.0197853874,15.6407204,
133,18,133-18,Leaf,,,,,-0.00300281495,1411.13269,
133,19,133-19,Leaf,,,,,0.000240956215,7581.16406,
133,20,133-20,Leaf,,,,,-0.00718097482,81.2621078,
133,21,133-21,Leaf,,,,,0.0089127738,121.923988,
133,22,133-22,Leaf,,,,,0.00420313329,607.28595,
133,23,133-23,Leaf,,,,,0.0140852081,47.1810455,
133,24,133-24,Leaf,,,,,0.0228128508,54.7278824,
133,25,133-25,Leaf,,,,,-0.00627586478,8.45289898,
133,26,133-26,Leaf,,,,,0.00754859718,5.18436575,
134,0,134-0,f0,-1.55477357,134-1,134-2,134-2,41.6641235,10066.8096,
134,1,134-1,f1,9.26666641,134-3,134-4,134-4,4.12786484,117.935371,
